record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,msp_gap,below_msp_flag
PR005526,2026-04-09,MANDI009,Sirsa,Mustard,5122.0,5417.52,,5650.0,,0
PR007830,2026-01-25,MANDI014,Bathinda,Mustard,5731.0,6483.22,6107.0,5650.0,-457.0,0
PR007683,2026-08-08,MANDI042,Bathinda,Sugarcane,3612.2,4307.900319456291,3960.05,3500.0,-460.0500000000002,0
PR007102,2026-08-02,MANDI032,Bathinda,Maize,1978.81,2177.0,2078.0,,,0
PR007441,2026-06-09,MANDI009,,Maize,1825.6,1949.91,1887.76,,,0
PR002811,2026-01-20,MANDI017,Ludhiana,Rice,,2284.0,2196.0,2183.0,-13.0,0
PR008220,2026-06-16,MANDI012,Amritsar,Cotton,6184.46,7523.44666065958,6854.0,6620.0,-234.0,0
PR011177,2026-06-30,MANDI028,Sirsa,Rice,1927.94,2316.96,2122.0,2183.0,61.0,1
PR001165,2026-04-19,MANDI003,Ludhiana,Cotton,5853.94,6605.57,6229.75,6620.0,390.25,1
PR006509,2026-02-01,MANDI030,Jalandhar,Cotton,6588.46,7894.41,7241.0,,,0
PR007295,2026-02-12,MANDI051,,Wheat,2112.6,2431.0,2271.61,2275.0,3.3899999999998727,1
PR005969,2026-06-24,MANDI048,Amritsar,Sugarcane,3672.45,4410.0,4041.24,,,0
PR000146,2026-01-03,MANDI024,Karnal,Sugarcane,3486.08,4190.85,3838.0,3500.0,-338.0,0
PR011609,2026-01-07,MANDI003,Moga,Rice,,2374.67,2139.59,2183.0,43.409999999999854,1
PR005373,2026-07-17,MANDI033,Jalandhar,Cotton,6381.0,7202.81,6791.8,6620.0,-171.80000000000018,0
PR003856,2026-12-08,MANDI055,Karnal,Wheat,2251.0,2424.29,2337.68,,,0
PR001137,2026-05-23,MANDI051,Ferozepur,Mustard,5385.38,6664.59,6025.0,,,0
PR011413,2026-03-18,MANDI046,Amritsar,Sugarcane,3172.307276263996,3476.0,3324.2290346228497,3500.0,175.77096537715033,1
PR003765,2026-06-04,MANDI044,Ludhiana,Cotton,5787.0,6768.07,6278.0,,,0
PR004089,2026-08-21,MANDI007,Patiala,Sugarcane,3267.33,3898.0,3582.84,3500.0,-82.84000000000015,0
PR002413,2026-03-07,MANDI029,,Wheat,1957.26,2116.0,2036.48,2275.0,238.51999999999998,1
PR001596,2026-03-24,MANDI049,Hisar,Sugarcane,3120.0,3682.59,3401.0,3500.0,99.0,1
PR003884,2026-04-16,MANDI036,Sirsa,Maize,1821.22,2178.0,1999.0,2090.0,91.0,1
PR004476,2026-02-26,MANDI013,Hisar,Maize,2054.49,2264.04,2159.27,2090.0,-69.26999999999998,0
PR010589,2026-04-21,MANDI050,Moga,Maize,1797.4863953547494,1965.5,1881.0,,,0
PR011830,2026-07-16,MANDI054,Kurukshetra,Wheat,2179.51,2448.1,2313.81,,,0
PR003627,2026-01-08,MANDI014,Patiala,Sugarcane,3006.0,3340.0,3173.0,3500.0,327.0,1
PR002552,2026-08-27,MANDI053,Kurukshetra,Rice,2027.3237721128817,2478.9212825020627,2253.0,2183.0,-70.0,0
PR000820,2026-08-14,MANDI032,Sirsa,Sugarcane,3591.28,4381.52,3986.0,3500.0,-486.0,0
PR000975,2026-02-16,MANDI027,,Maize,1918.67,2279.0,2099.0,2090.0,-9.0,0
PR005678,2026-06-22,MANDI027,Patiala,Wheat,2025.11,2257.72,2141.413507699786,2275.0,133.5864923002141,1
PR001037,2026-05-26,MANDI010,Hisar,Maize,2124.32,2299.0,2211.62,2090.0,-121.61999999999989,0
PR007893,2026-05-08,MANDI049,Hisar,Sugarcane,3240.58,3663.0,3452.03,3500.0,47.9699999999998,1
PR004909,2026-03-19,MANDI003,Ludhiana,Mustard,4838.08,5101.08,4970.0,5650.0,680.0,1
PR011301,2026-04-19,MANDI014,Moga,Rice,2070.24,2266.47,2168.36,2183.0,14.639999999999873,1
PR010392,2026-01-18,MANDI052,Kurukshetra,Sugarcane,3066.0,3382.83,3224.26,3500.0,275.7399999999998,1
PR004008,2026-08-12,MANDI054,,Cotton,6666.92,7577.66,7122.29,6620.0,-502.28999999999996,0
PR001205,2026-01-12,MANDI003,Ludhiana,Sugarcane,,4148.48,3754.9,3500.0,-254.9000000000001,0
PR000098,2026-05-22,MANDI037,Ambala,Sugarcane,3183.0,,3432.21,3500.0,67.78999999999996,1
PR009267,2026-03-17,MANDI038,Kurukshetra,Rice,2274.06,2563.4665833361187,2418.76,2183.0,-235.76000000000022,0
PR006179,2026-02-06,MANDI056,Ludhiana,Maize,1854.0,2187.0154013154834,2021.0,2090.0,69.0,1
PR008253,2026-03-04,MANDI021,Ferozepur,Sugarcane,3204.98,3598.0,3402.0,3500.0,98.0,1
PR001186,2026-03-14,MANDI026,,Sugarcane,3230.0,3950.487256784075,3590.15,3500.0,-90.15000000000009,0
PR010969,2026-06-09,MANDI038,Kurukshetra,Rice,1905.0,2039.0,1971.68,2183.0,211.31999999999994,1
PR010049,2026-01-19,MANDI034,Ludhiana,Sugarcane,3062.43,3227.087943301656,3144.76,3500.0,355.2399999999998,1
PR007453,2026-08-31,MANDI042,Ambala,Maize,2013.0,2386.2,2199.62,2090.0,-109.61999999999989,0
PR010706,2026-07-07,MANDI048,Moga,Rice,1962.84,2149.0,2056.0,2183.0,127.0,1
PR003348,2026-03-20,MANDI055,,Maize,2029.04,2483.19,2256.0,,,0
PR000149,2026-04-22,MANDI044,Fatehabad,Sugarcane,3089.07,3785.19,3437.13,,,0
PR003898,2026-08-07,MANDI017,Ferozepur,Rice,1860.0802234327048,1955.33,1907.71,2183.0,275.28999999999996,1
PR001419,2026-12-05,MANDI029,Ambala,Mustard,5812.0,7182.265009333524,6496.9,5650.0,-846.8999999999996,0
PR007229,2026-01-18,MANDI008,Amritsar,Wheat,2347.0,2487.4,,2275.0,,0
PR005771,2026-08-05,MANDI001,Kurukshetra,Sugarcane,3311.81,3847.0,3579.47,3500.0,-79.4699999999998,0
PR003191,2026-07-24,MANDI053,Patiala,Rice,1873.0,1996.1,1935.0,,,0
PR009321,2026-04-17,MANDI040,Amritsar,Rice,,2376.28,2171.33,2183.0,11.670000000000073,1
PR011320,2026-04-07,MANDI011,Karnal,Sugarcane,3650.44,3904.38,3777.41,,,0
PR002233,2026-06-24,MANDI005,Karnal,Wheat,2125.3165479520208,2446.05,2286.0,,,0
PR003476,2026-03-21,MANDI020,,Sugarcane,3351.38,4151.71,3751.54,3500.0,-251.53999999999996,0
PR005622,2026-06-29,MANDI018,Fatehabad,Maize,2059.0,2250.2027837993674,2154.0,2090.0,-64.0,0
PR001180,2026-03-26,MANDI029,Amritsar,Cotton,6789.0,7896.67,7342.63,,,0
PR002309,2026-03-22,MANDI030,Bathinda,Mustard,5846.0,6796.89,6321.0,5650.0,-671.0,0
PR003351,2026-08-22,MANDI027,Hisar,Sugarcane,3369.0,3698.82,3533.93,3500.0,-33.929999999999836,0
PR001796,2026-06-09,MANDI001,Fatehabad,Wheat,1997.99,2264.0,2131.05,2275.0,143.94999999999982,1
PR009301,2026-02-18,MANDI047,Ambala,Rice,,2641.920893429544,2457.88,,,0
PR007565,2026-04-18,MANDI054,Patiala,Maize,1876.7525878999263,2202.27,2039.51,,,0
PR010527,2026-05-27,MANDI009,Amritsar,Cotton,6280.1,6713.0,6496.49,6620.0,123.51000000000022,1
PR010266,2026-07-31,MANDI021,Karnal,Wheat,2355.0,2526.29,2440.56,2275.0,-165.55999999999995,0
PR010451,2026-04-22,MANDI015,Bathinda,Maize,1865.0,2327.0,2096.32,2090.0,-6.320000000000164,0
PR009863,2026-03-26,MANDI046,Ambala,Maize,1979.0,2081.0,2030.0,2090.0,60.0,1
PR011433,2026-03-20,MANDI037,Patiala,Sugarcane,3277.84,3519.0,,,,0
PR003575,2026-04-27,MANDI038,Sirsa,Mustard,5442.588623354801,6649.24,6046.0,,,0
PR008434,2026-03-16,MANDI031,Jalandhar,Sugarcane,3601.0,3984.0867436025765,3792.0,3500.0,-292.0,0
PR003567,2026-02-02,MANDI037,Ferozepur,Maize,2100.0,2602.0,2351.11,2090.0,-261.1100000000001,0
PR003716,2026-12-06,MANDI043,Hisar,Sugarcane,3475.47,4129.0,3802.07,3500.0,-302.07000000000016,0
PR002315,2026-07-31,MANDI019,Ludhiana,Maize,1933.14,2339.19,2136.0,2090.0,-46.0,0
PR006228,2026-04-26,,,Maize,2058.93,2230.57,2144.75,,,0
PR006346,2026-02-08,MANDI037,Karnal,Rice,2259.76,2731.65,2495.7021680762264,2183.0,-312.70216807622637,0
PR005979,2026-03-08,MANDI026,,Maize,1940.9987815092215,2089.4710082873935,2015.2348948983076,,,0
PR000131,2026-03-18,MANDI011,Patiala,Rice,2077.0,2209.33,2143.33,2183.0,39.67000000000007,1
PR000855,2026-08-23,MANDI006,Jalandhar,Sugarcane,3636.08,4236.85,3936.47,3500.0,-436.4699999999998,0
PR006600,2026-05-13,MANDI014,Ambala,Mustard,5436.28,6759.69,6097.98,5650.0,-447.97999999999956,0
PR000115,2026-01-04,MANDI038,Ludhiana,Maize,1882.5,2202.0,2042.27,2090.0,47.73000000000002,1
PR000962,2026-06-03,MANDI039,Moga,Cotton,,7778.0,7240.33,6620.0,-620.3299999999999,0
PR009271,2026-04-24,MANDI020,Jalandhar,Rice,1895.36,2046.5511787007465,1971.0,2183.0,212.0,1
PR003817,2026-08-25,MANDI020,Hisar,Mustard,5653.39,6995.62,6325.0,5650.0,-675.0,0
PR008789,2026-03-27,MANDI045,Sirsa,Cotton,6469.72,7527.57,6999.0,6620.0,-379.0,0
PR010617,2026-02-12,MANDI052,Saharanpur,Cotton,6212.09,7545.41,6879.0,,,0
PR004995,2026-04-26,MANDI020,Jalandhar,Maize,2025.0,2148.75,2086.889270365044,2090.0,3.1107296349559874,1
PR000790,2026-05-26,MANDI006,Ludhiana,Mustard,5639.96,6218.18,5929.0,5650.0,-279.0,0
PR002905,2026-03-26,MANDI042,Ludhiana,Sugarcane,3210.0,3424.81,3317.49,3500.0,182.51000000000022,1
PR009124,2026-04-02,MANDI008,Karnal,Rice,2217.0,2669.7,2443.3,2183.0,-260.3000000000002,0
PR000594,2026-06-07,MANDI003,Ludhiana,Wheat,2252.28,,2442.1,2275.0,-167.0999999999999,0
PR008037,2026-07-27,MANDI040,Fatehabad,Sugarcane,3133.24,3862.0,3497.0,3500.0,3.0,1
PR006052,2026-07-18,MANDI038,Kurukshetra,Wheat,2170.22,2520.26,2345.0,2275.0,-70.0,0
PR010084,2026-04-07,MANDI056,Jalandhar,Wheat,2135.45,2387.45,2261.45,2275.0,13.550000000000182,1
PR008949,2026-03-15,MANDI025,Kurukshetra,Rice,2231.34,2349.4,2290.0,2183.0,-107.0,0
PR000291,2026-08-27,MANDI016,Karnal,Wheat,2256.46,2464.56,2361.0,,,0
PR005619,2026-04-06,MANDI024,Bathinda,Maize,1837.8,2235.64,2037.0,2090.0,53.0,1
PR005769,2026-03-25,MANDI053,Fatehabad,Sugarcane,3495.74,4123.89,3809.81,3500.0,-309.80999999999995,0
PR006123,2026-06-22,MANDI055,Sirsa,Mustard,5465.57,6406.62,,5650.0,,0
PR011084,2026-11-04,MANDI045,Ambala,Cotton,6263.41,6695.73,6479.57,6620.0,140.4300000000003,1
PR011148,2026-08-20,MANDI018,Fatehabad,Sugarcane,3509.0,,3719.7,3500.0,-219.69999999999982,0
PR008200,2026-08-27,MANDI052,Saharanpur,Cotton,5798.0,6441.0,6119.0,6620.0,501.0,1
PR008954,2026-06-25,MANDI010,Jalandhar,Maize,1859.24,2251.0,2055.26,2090.0,34.73999999999978,1
PR005326,2026-08-05,MANDI030,Moga,Wheat,2060.26,,2311.79,2275.0,-36.789999999999964,0
PR010491,2026-08-16,MANDI037,Moga,Wheat,2348.871823361314,2779.0,2564.11,2275.0,-289.1100000000001,0
PR006175,2026-06-21,MANDI035,Moga,Rice,2198.3,2637.9,2418.1,2183.0,-235.0999999999999,0
PR011784,2026-08-19,MANDI051,Ferozepur,Maize,1928.81,2219.02,2073.91,2090.0,16.090000000000146,1
PR004688,2026-06-03,MANDI004,Ambala,Maize,2020.0,2187.0,2103.63,2090.0,-13.63000000000011,0
PR006744,2026-05-14,MANDI005,,Wheat,1950.45,2237.0,2093.58,2275.0,181.42000000000007,1
PR011053,2026-01-10,MANDI026,Hisar,Cotton,6645.0,7817.0,7231.0,6620.0,-611.0,0
PR006712,2026-08-18,MANDI031,Hisar,Maize,2182.603942949582,2368.492642089972,2276.0,,,0
PR008775,2026-06-06,MANDI038,Karnal,Sugarcane,3051.0,3699.14,3374.82,3500.0,125.17999999999984,1
PR002682,2026-05-05,MANDI049,,Cotton,6109.0,6620.2,6364.75,6620.0,255.25,1
PR005612,2026-11-02,MANDI014,Sirsa,Mustard,5427.63,6470.19,5948.91,5650.0,-298.90999999999985,0
PR001765,2026-02-14,MANDI052,Kurukshetra,Mustard,5331.77,,5707.0,,,0
PR008751,2026-06-15,MANDI048,Fatehabad,Mustard,4838.0,5792.52,5315.46,,,0
PR011989,2026-05-03,MANDI001,Sirsa,Rice,2239.0,2724.0,2481.41,2183.0,-298.40999999999985,0
PR008728,2026-07-06,MANDI046,Kolkata,Sugarcane,3325.0,3640.77,3483.0,3500.0,17.0,1
PR010480,2026-01-21,MANDI036,Kurukshetra,Mustard,5453.01,6484.99,5969.0,5650.0,-319.0,0
PR010817,2026-06-27,MANDI012,Jalandhar,Wheat,1988.57,2398.12,2193.0,2275.0,82.0,1
PR004462,2026-05-19,MANDI023,Moga,Maize,2163.49,2583.72,2374.0,2090.0,-284.0,0
PR000835,2026-03-24,MANDI025,karnal,Sugarcane,3275.56,3595.0,,3500.0,,0
PR008263,2026-05-16,MANDI002,Ludhiana,Mustard,5651.0,6562.0,6106.463993392803,5650.0,-456.4639933928029,0
PR002585,2026-02-07,MANDI009,Kurukshetra,Wheat,2132.7938775171806,2515.84,2324.317543223826,,,0
PR000172,2026-07-05,MANDI005,Ludhiana,Rice,2204.7,2542.98,2374.0,2183.0,-191.0,0
PR004648,2026-04-03,MANDI056,Bareilly,Maize,1986.52,2145.0,2065.56,2090.0,24.440000000000055,1
PR007336,2026-04-28,MANDI022,Hisar,Sugarcane,3364.88,4058.899828907237,3712.0,3500.0,-212.0,0
PR001502,2026-07-04,MANDI056,Jalandhar,Mustard,,6614.98,5968.58,5650.0,-318.5799999999999,0
PR006704,2026-05-14,MANDI003,Fatehabad,Mustard,4905.0,5908.54,5406.912270305746,5650.0,243.08772969425445,1
PR008534,2026-03-16,MANDI041,Jalandhar,Maize,1897.71,2029.07,1963.39,2090.0,126.6099999999999,1
PR007556,2026-01-03,MANDI029,Amritsar,Mustard,5174.0,5851.79,5513.0,,,0
PR008795,2026-04-03,MANDI009,Jalandhar,Wheat,,2618.0,2372.77,2275.0,-97.76999999999998,0
PR005728,2026-02-13,MANDI010,Ludhiana,Sugarcane,3581.0,4025.28,3803.0,,,0
PR005529,2026-08-04,MANDI030,Sirsa,Sugarcane,3426.7,,3695.704540103659,,,0
PR004572,2026-01-14,MANDI055,,Mustard,5425.0,6588.0739926494325,6007.0,5650.0,-357.0,0
PR000913,2026-01-11,MANDI041,,Sugarcane,3426.0,4282.06,3854.11,3500.0,-354.1100000000001,0
PR009486,2026-04-05,MANDI024,Jalandhar,Rice,1889.99,2026.2959165730883,,,,0
PR009656,2026-04-13,MANDI023,Moga,Sugarcane,3335.0,3572.0,3454.0,3500.0,46.0,1
PR002394,2026-06-16,MANDI018,Ferozepur,Cotton,6579.0,8190.82,7384.81,6620.0,-764.8100000000004,0
PR006844,2026-01-01,MANDI055,Bareilly,Wheat,,2392.64,2257.69,2275.0,17.309999999999945,1
PR003050,2026-06-20,MANDI001,Ambala,Rice,1932.1867746070477,2280.27,2106.0,,,0
PR011268,2026-05-25,MANDI004,Ludhiana,Rice,1973.71,2201.7,2088.0,2183.0,95.0,1
PR009996,2026-07-09,MANDI041,Amritsar,Rice,2024.56,2189.72,2107.0,2183.0,76.0,1
PR005049,2026-06-09,,,Sugarcane,3239.97,3517.0,3378.49,3500.0,121.51000000000022,1
PR009090,2026-06-07,MANDI019,Ludhiana,Maize,1837.49,2257.0,2047.23,2090.0,42.76999999999998,1
PR010061,2026-08-08,MANDI013,Jalandhar,Sugarcane,3155.36,3841.08,3498.22,3500.0,1.7800000000002,1
PR001184,2026-05-18,MANDI034,Jalandhar,Mustard,5555.86,6273.0,5914.603509205751,,,0
PR004027,2026-09-03,MANDI044,Fatehabad,Mustard,4944.41,5904.41,5424.0,,,0
PR006497,2026-05-19,MANDI053,Saharanpur,Cotton,6838.37,7456.26,7147.32,6620.0,-527.3199999999997,0
PR000198,2026-04-13,MANDI031,Karnal,Maize,,2070.09,1937.0,2090.0,153.0,1
PR006961,2026-05-01,MANDI051,Ferozepur,Mustard,5084.38,5611.33,,,,0
PR001624,2026-06-03,MANDI027,Hisar,Rice,2115.45,2235.52,2175.485318873417,2183.0,7.5146811265831275,1
PR005641,2026-07-26,MANDI032,,Wheat,,2224.92,2168.0,2275.0,107.0,1
PR009516,2026-11-03,MANDI002,Fatehabad,Rice,1994.0,2407.8,2201.0,2183.0,-18.0,0
PR001117,2026-09-05,MANDI012,Ambala,Sugarcane,3299.63,3908.36,3604.0,,,0
PR007458,2026-02-17,MANDI010,Patiala,Wheat,2041.2,2384.0,2213.0,2275.0,62.0,1
PR001566,2026-08-17,MANDI003,Patiala,Wheat,2345.67,2772.0,2559.05,,,0
PR007838,2026-05-18,MANDI048,Patiala,Mustard,5573.580521890245,6479.67,6026.63,5650.0,-376.6300000000001,0
PR006407,2026-04-09,MANDI016,Bathinda,Sugarcane,3424.16,4062.0,3743.17,,,0
PR003128,2026-04-23,MANDI056,Ferozepur,Sugarcane,2985.89,3206.31,3096.1,3500.0,403.9000000000001,1
PR000302,2026-04-14,MANDI047,Patiala,Maize,1886.39,2119.63,2003.01,2090.0,86.99000000000001,1
PR000317,2026-01-03,MANDI021,Jalandhar,Cotton,5950.0,7178.0,6564.0,6620.0,56.0,1
PR010442,2026-05-29,MANDI029,Patiala,Rice,1888.31,,2068.0,2183.0,115.0,1
PR003597,2026-06-09,MANDI038,Kurukshetra,Cotton,6391.87,7489.0,6940.61,,,0
PR007571,2026-02-28,MANDI047,Sirsa,Rice,2232.93,2456.38,,2183.0,,0
PR011037,2026-03-22,MANDI018,Ferozepur,Maize,2108.0,2524.46,2316.0,,,0
PR010734,2026-08-27,MANDI027,,Rice,2134.8691126250783,2652.53,2394.0,2183.0,-211.0,0
PR004050,2026-05-24,MANDI006,Hisar,Sugarcane,3549.0,3892.0,3720.54,3500.0,-220.53999999999996,0
PR001817,2026-03-05,MANDI003,Hisar,Cotton,6056.77,7446.68,6751.72,,,0
PR010290,2026-07-07,MANDI015,Amritsar,Sugarcane,3201.0,3884.0,3542.0,3500.0,-42.0,0
PR008314,2026-03-16,MANDI006,Moga,Mustard,5792.0,6663.0,,5650.0,,0
PR007646,2026-01-31,MANDI027,Karnal,Rice,1962.691832744818,2421.0,2192.0,2183.0,-9.0,0
PR004601,2026-08-09,MANDI052,Saharanpur,Wheat,2110.0,2322.45,2216.0,2275.0,59.0,1
PR005658,2026-04-12,MANDI040,Ludhiana,Maize,1810.0,,1972.47,2090.0,117.52999999999997,1
PR009647,2026-08-20,MANDI018,Ferozepur,Cotton,6287.0,6719.8,6503.29,,,0
PR000364,2026-06-15,MANDI015,Hisar,Wheat,2264.37,2687.0,2475.59,,,0
PR011916,2026-06-30,MANDI016,Fatehabad,Sugarcane,3288.98,4019.75,3654.0,3500.0,-154.0,0
PR002527,2026-01-08,MANDI011,Moga,Cotton,6042.73,6540.25,6291.0,,,0
PR007931,2026-05-17,MANDI012,,Mustard,5637.0,5935.0,5786.0,5650.0,-136.0,0
PR004058,2026-01-16,MANDI029,Ludhiana,Sugarcane,,,3529.0,3500.0,-29.0,0
PR004277,2026-04-22,MANDI020,Ambala,Mustard,5391.0,5978.249193942843,5684.63,5650.0,-34.63000000000011,0
PR006593,2026-06-01,MANDI018,Kurukshetra,Rice,2177.1,2293.0,2235.22,,,0
PR011280,2026-09-03,MANDI041,Kurukshetra,Sugarcane,3011.6733297980963,3371.26,3191.46,3500.0,308.53999999999996,1
PR008928,2026-09-05,MANDI004,Ferozepur,Rice,1998.5255404803129,2435.17426488289,2216.8499026816016,2183.0,-33.849902681601634,0
PR002120,2026-03-01,MANDI027,Ambala,Maize,2090.0,2477.0,2284.0,2090.0,-194.0,0
PR011372,2026-06-29,MANDI041,Jalandhar,Mustard,5007.28,5779.6,5393.0,5650.0,257.0,1
PR009743,2026-05-27,MANDI027,Fatehabad,Sugarcane,3227.41,3657.2,3442.31,3500.0,57.690000000000055,1
PR003981,2026-05-04,MANDI011,,Maize,,2054.98,1984.74,2090.0,105.25999999999999,1
PR009295,2026-08-22,MANDI034,Kurukshetra,Wheat,2022.2217674028807,2473.32,2247.77,2275.0,27.230000000000018,1
PR002354,2026-06-14,MANDI006,Ambala,Mustard,5089.49,5620.24,5355.0,5650.0,295.0,1
PR005701,2026-04-27,MANDI026,Ferozepur,Maize,1864.19,2167.0,,,,0
PR011608,2026-03-24,MANDI055,Moga,Mustard,4881.45,5489.0,5185.18,5650.0,464.8199999999997,1
PR003766,2026-07-20,MANDI002,Ludhiana,Maize,2019.0,2223.0,2121.0,2090.0,-31.0,0
PR006878,2026-05-23,MANDI031,Fatehabad,Sugarcane,3672.28,3869.0,3770.77,3500.0,-270.77,0
PR009444,2026-05-28,MANDI048,Hisar,Rice,2183.14,2569.59,2376.36,2183.0,-193.36000000000013,0
PR007467,2026-06-01,MANDI036,Fatehabad,Mustard,5578.22,6886.97,6232.6,5650.0,-582.6000000000004,0
PR001436,2026-06-09,MANDI020,Hisar,Sugarcane,3598.11,4438.558764548336,4018.34,3500.0,-518.3400000000001,0
PR000535,2026-08-04,MANDI050,Patiala,Sugarcane,3154.88,3586.0,3370.0,3500.0,130.0,1
PR003087,2026-03-09,MANDI026,Ambala,Maize,1788.82,2034.0,1911.5457910325074,2090.0,178.4542089674926,1
PR010485,2026-07-28,MANDI045,Sirsa,Mustard,5315.24,,5684.0,5650.0,-34.0,0
PR007011,2026-05-24,MANDI036,Jalandhar,Rice,1991.0,2099.03,2044.87,2183.0,138.1300000000001,1
PR001710,2026-01-27,MANDI003,Kurukshetra,Sugarcane,3476.93,3952.17,3714.55,3500.0,-214.55000000000018,0
PR011273,2026-08-31,MANDI008,Ferozepur,Maize,1843.9732416916916,2046.05,1945.0,2090.0,145.0,1
PR006361,2026-08-01,MANDI024,Karnal,Mustard,,6327.76,6113.75,5650.0,-463.75,0
PR000097,2026-01-29,MANDI053,Sirsa,Rice,2051.7125764828206,2190.12,2120.92,,,0
PR010267,2026-03-25,MANDI055,Ferozepur,Wheat,2136.7280892164117,2367.93,,,,0
PR006727,2026-08-01,MANDI004,Ludhiana,Mustard,4808.11,5538.0,5173.0,5650.0,477.0,1
PR007044,2026-02-05,MANDI005,Karnal,Maize,2149.85,2640.68,2395.27,2090.0,-305.27,0
PR009476,2026-08-07,MANDI054,Patiala,Wheat,2209.56,2640.42,2425.0,2275.0,-150.0,0
PR007031,2026-04-09,MANDI046,Ludhiana,Maize,2136.01,2508.0,2322.2,2090.0,-232.19999999999982,0
PR006908,2026-04-22,MANDI007,Sirsa,Cotton,6787.89,8184.54,7486.22,6620.0,-866.2200000000003,0
PR011722,2026-03-05,MANDI021,Ferozepur,Mustard,5835.0,7291.0,6563.0,5650.0,-913.0,0
PR010405,2026-08-02,MANDI013,Patiala,Maize,1779.0,1897.25,1838.36,,,0
PR005407,2026-07-27,MANDI031,Sirsa,Wheat,2317.0,2836.0,2577.0,,,0
PR005805,2026-01-23,MANDI022,,Maize,1890.884929382527,2173.23,2032.06,,,0
PR008279,2026-02-17,MANDI032,Kurukshetra,Sugarcane,3652.8905059395966,3935.7,3794.3,3500.0,-294.3000000000002,0
PR001734,2026-06-04,MANDI024,Karnal,Cotton,6210.39,6803.3,6507.0,6620.0,113.0,1
PR009665,2026-08-07,MANDI043,Karnal,Rice,2238.57,2692.0,2465.0651889329843,2183.0,-282.06518893298426,0
PR007700,2026-07-22,MANDI028,Karnal,Mustard,5854.771642972928,6585.0,6220.02,5650.0,-570.0200000000004,0
PR003054,2026-06-24,MANDI002,Moga,Rice,2106.22,2489.9,2298.0,2183.0,-115.0,0
PR002850,2026-02-14,MANDI056,Bareilly,Wheat,1973.3081158012303,2187.34,2080.32,,,0
PR002044,2026-04-20,MANDI034,Ferozepur,Mustard,5249.12,6513.19,5881.0,5650.0,-231.0,0
PR001630,2026-06-25,MANDI022,Ferozepur,Cotton,5931.0,6646.0,6289.0,,,0
PR002888,2026-01-09,MANDI005,Patiala,Mustard,5411.01,5907.35,5659.18,5650.0,-9.180000000000291,0
PR000114,2026-07-23,MANDI030,Ferozepur,Sugarcane,3086.0,3659.4702012952102,3373.0,3500.0,127.0,1
PR002109,2026-08-30,MANDI038,Jalandhar,Maize,1881.65,2241.48,2061.56,2090.0,28.440000000000055,1
PR002637,2026-03-25,MANDI048,Fatehabad,Wheat,,2498.07,2267.33,2275.0,7.670000000000073,1
PR005585,2026-04-10,MANDI030,Karnal,Rice,1865.0,2050.62,1957.92,2183.0,225.07999999999993,1
PR006255,2026-12-01,MANDI054,Fatehabad,Rice,2250.0,2791.0,2521.0,2183.0,-338.0,0
PR008232,2026-01-29,MANDI029,Fatehabad,Wheat,2281.34,2546.0,2413.63,2275.0,-138.6300000000001,0
PR002425,2026-03-19,MANDI004,Jalandhar,Sugarcane,3225.0,3854.07,3539.59,,,0
PR008640,2026-07-20,MANDI050,Jalandhar,Rice,2254.0,,2342.25,2183.0,-159.25,0
PR009372,2026-03-22,MANDI050,Kurukshetra,Cotton,5954.31,6338.81,6147.0,6620.0,473.0,1
PR008395,2026-04-11,MANDI049,Muzaffarnagar,Cotton,,7376.347275835584,6884.49,6620.0,-264.4899999999998,0
PR003066,2026-03-24,MANDI024,Sirsa,Sugarcane,3062.29,3477.0,3269.5,3500.0,230.5,1
PR007674,2026-11-05,MANDI029,Jalandhar,Maize,2047.47,2232.27,2139.87,,,0
PR010192,2026-05-21,MANDI009,Amritsar,Maize,1975.13,2451.94,2213.54,2090.0,-123.53999999999996,0
PR002381,2026-07-08,MANDI010,Jalandhar,Maize,1854.88,1959.9429979124384,1907.4132111645667,,,0
PR009661,2026-06-16,MANDI011,Ambala,Wheat,2153.0419952156385,2668.7415262668774,2410.89,2275.0,-135.88999999999987,0
PR002742,2026-03-05,MANDI005,Ambala,Sugarcane,3619.0,4201.27224323002,3909.99,3500.0,-409.9899999999998,0
PR007268,2026-12-05,MANDI048,Fatehabad,Sugarcane,3259.77,3513.0,,3500.0,,0
PR003320,2026-12-02,MANDI017,Sirsa,Mustard,5187.0,6354.14,5770.0,5650.0,-120.0,0
PR011106,2026-05-27,MANDI029,Ludhiana,Maize,1784.95,2216.898969668145,2000.93,2090.0,89.06999999999994,1
PR000827,2026-02-02,MANDI010,,Cotton,6760.0,7253.0,7006.0,6620.0,-386.0,0
PR006105,2026-07-27,MANDI055,Amritsar,Rice,1900.79,2258.05,,,,0
PR011725,2026-05-31,MANDI005,,Wheat,2025.51,2156.11,2090.81,2275.0,184.19000000000005,1
PR008912,2026-08-13,MANDI049,Amritsar,Maize,1994.0,2336.853434111947,2165.0,2090.0,-75.0,0
PR009218,2026-02-18,MANDI043,Ludhiana,Sugarcane,3650.34,4276.32302375786,3963.33,,,0
PR004122,2026-08-14,MANDI054,Kurukshetra,Cotton,6011.12,6968.75,6489.94,6620.0,130.0600000000004,1
PR005321,2026-07-02,MANDI035,Ambala,Mustard,5392.05,6068.679044223683,5730.36,5650.0,-80.35999999999967,0
