trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance_km,vehicle_no,driver_id,is_negative_anomaly,delay_hours,is_delayed_flag
TRP008281,MANDI012,WH-North,2026-07-10 09:48:44,2026-07-10 22:42:44,12.9,716.7,,DRV995,0,-5.02,0
TRP004698,MANDI022,WH-East,2026-02-22 07:27:02,2026-02-22 22:57:02,15.5,848.7,DL-63-AB-5411,DRV462,0,-5.72,0
TRP007009,MANDI054,WH-South,2026-02-26 00:00:00,2026-02-26 02:30:00,2.5,,RJ-66-DF-3439,DRV285,0,,0
TRP004988,MANDI045,WH-North,2026-08-13 22:19:34,2026-08-14 03:13:34,4.9,236.7,PB-23-BC-6044,DRV700,1,-1.02,0
TRP004651,MANDI041,WH-West,2026-03-25 00:00:00,2026-03-26 23:16:00,23.3,1056.4970472304099,DL-77-AB-5314,DRV388,0,-3.11,0
TRP001160,MANDI056,Export-Terminal,2026-06-05 07:09:20,2026-06-05 09:57:00,2.8,154.8,HR-16-CD-6541,,0,-1.07,0
TRP001214,MANDI035,Export-Terminal,2026-07-16 17:39:10,2026-07-17 00:15:10,6.6,382.4,UP-98-AB-7744,DRV464,0,-2.96,0
TRP009115,MANDI055,WH-North,2026-08-12 12:32:00,2026-08-12 17:50:12,5.3,250.9,HR-86-AB-1091,,0,-0.97,0
TRP001326,MANDI015,WH-North,2026-06-27 15:56:00,2026-06-27 21:08:34,5.2,269.0,PB-90-DF-9837,DRV888,1,-1.52,0
TRP009590,MANDI042,WH-East,2026-08-31 18:45:39,2026-09-01 09:09:39,14.4,717.797993849492,UP-80-BC-9449,DRV212,1,-3.54,0
TRP008960,MANDI043,Export-Terminal,2026-01-20 20:23:47,2026-01-21 12:35:47,16.2,,PB-67-DF-4969,DRV876,0,,0
TRP004797,MANDI024,Export-Terminal,2026-05-19 04:02:41,2026-05-19 07:50:00,3.8,173.2,RJ-89-AB-8478,DRV980,0,-0.53,0
TRP006797,MANDI023,WH-West,2026-07-31 21:52:52,2026-08-01 12:10:52,14.3,749.8,RJ-72-AB-5232,DRV254,0,-4.44,0
TRP005809,MANDI015,WH-North,2026-05-08 11:26:07,2026-08-05 00:00:00,12.3,,PB-41-DF-9746,,0,,0
TRP005944,MANDI048,Export-Terminal,2026-04-25 11:31:00,2026-04-25 19:13:33,7.7,442.398763553936,,DRV536,0,-3.36,0
TRP009654,MANDI026,WH-East,2026-10-07 13:09:00,2026-07-11 09:21:27,20.2,931.9,UP-68-AB-2690,DRV220,0,-3.1,0
TRP001456,MANDI009,WH-North,2026-07-26 15:39:00,2026-07-26 19:51:45,4.2,181.7,DL-84-BC-3444,DRV396,0,-0.34,0
TRP005411,MANDI024,WH-East,2026-03-16 14:09:32,2026-03-17 05:33:32,15.4,727.0,DL-20-CD-3634,DRV996,0,-2.78,0
TRP007760,MANDI005,WH-West,2026-06-22 17:12:00,2026-06-23 02:30:00,9.3,,RJ-35-DF-3511,DRV519,0,,0
TRP008763,MANDI023,WH-South,2026-08-16 23:43:08,2026-08-17 00:00:00,0.2811111111111111,607.2983026815219,UP-68-CD-6835,DRV120,0,-14.9,0
TRP004963,MANDI035,WH-North,2026-08-20 14:36:14,2026-08-21 13:54:14,23.3,1132.2,RJ-91-BC-1721,DRV761,0,-5.0,0
TRP002801,MANDI014,Export-Terminal,2026-09-04 05:28:26,2026-09-04 13:28:26,8.0,432.4,PB-60-CD-1779,DRV572,0,-2.81,0
TRP001645,MANDI006,WH-West,2026-02-04 02:41:56,2026-05-02 01:41:00,23.0,,UP-92-DF-5428,DRV909,0,,0
TRP002141,MANDI010,Export-Terminal,2026-10-06 00:00:00,2026-06-11 03:30:00,5.7,,PB-95-BC-3711,DRV334,0,,0
TRP004537,MANDI048,WH-South,2026-02-26 23:42:00,2026-02-27 00:00:00,3.7,184.9,,DRV216,0,-0.92,0
TRP004458,MANDI041,WH-West,2026-04-30 00:00:00,2026-04-30 13:50:04,13.834444444444445,602.2,PB-88-BC-4729,DRV345,0,-1.23,0
TRP009312,MANDI013,WH-Central,2026-03-16 16:57:39,2026-03-17 14:39:39,21.7,944.4,PB-54-CD-9615,,0,-1.91,0
TRP005587,MANDI054,WH-North,2026-05-12 23:36:00,2026-05-13 15:18:00,15.7,806.897744827466,RJ-19-DF-7674,DRV101,0,-4.47,0
TRP004379,MANDI026,WH-East,2026-08-02 02:32:28,2026-08-03 02:14:28,23.7,1026.2971316351818,UP-25-BC-8495,,0,-1.96,0
TRP000730,MANDI025,WH-South,2026-04-07 18:16:00,2026-07-05 12:52:30,18.6,917.0974368338941,UP-44-CD-3539,,0,-4.33,0
TRP004358,MANDI047,WH-Central,2026-07-15 06:21:16,2026-07-15 20:21:16,14.0,,DL-35-DF-9433,DRV382,0,,0
TRP008304,MANDI054,WH-South,2026-02-26 12:58:17,2026-02-26 22:46:17,9.8,490.2,,DRV305,0,-2.46,0
TRP006717,MANDI014,WH-East,2026-08-20 06:44:14,2026-08-20 16:02:00,9.3,389.398911681516,PB-37-CD-6096,DRV686,0,-0.43,0
TRP001937,MANDI015,WH-South,2026-07-02 06:31:17,2026-07-02 15:13:17,8.7,409.9,,DRV455,0,-1.55,0
TRP003794,MANDI025,Export-Terminal,2026-01-13 14:21:18,2026-01-14 00:00:00,18.4,947.49735187015,RJ-59-AB-9924,DRV398,0,-5.29,0
TRP003737,MANDI002,WH-Central,2026-01-20 20:19:01,2026-01-21 09:07:01,12.8,614.9,UP-49-AB-5891,DRV682,0,-2.57,0
TRP002262,MANDI038,WH-South,2026-03-05 22:02:19,2026-03-06 03:26:19,5.4,239.699330072058,PB-42-DF-9123,DRV200,0,-0.59,0
TRP007430,MANDI041,WH-North,2026-05-26 20:10:28,2026-05-27 19:52:28,23.7,1184.3,,DRV208,0,-5.91,0
TRP004006,MANDI038,Export-Terminal,2026-07-12 04:19:10,2026-07-13 02:31:00,22.2,890.4,HR-57-AB-3982,DRV995,0,-0.06,0
TRP001111,MANDI008,Export-Terminal,2026-06-02 03:59:00,2026-02-07 02:11:01,22.2,1224.5,UP-14-CD-8858,,0,-8.41,0
TRP009392,MANDI035,WH-South,2026-09-03 06:29:24,2026-09-03 09:05:24,2.6,151.9,DL-15-DF-6841,DRV891,0,-1.2,0
TRP005481,MANDI046,Export-Terminal,2026-08-21 00:00:00,2026-08-21 00:00:00,9.7,523.0,PB-85-AB-7296,DRV616,0,-3.38,0
TRP002999,MANDI004,WH-North,2026-05-27 06:47:00,2026-05-28 01:59:00,19.2,824.397695917416,DL-30-AB-6487,DRV187,0,-1.41,0
TRP002395,MANDI005,WH-West,2026-03-30 21:41:17,2026-03-31 17:59:00,20.3,1070.3,PB-71-BC-2835,DRV316,0,-6.46,0
TRP001186,MANDI027,WH-East,2026-01-29 19:57:00,2026-01-30 02:15:00,6.3,272.9,HR-35-AB-1826,DRV906,1,-0.52,0
TRP002008,MANDI024,WH-North,2026-03-23 05:24:51,2026-03-23 00:00:00,2.7,117.1,HR-69-BC-5052,DRV104,0,-0.23,0
TRP000194,MANDI039,WH-North,2026-12-07 12:07:00,2026-07-13 00:00:00,23.9,,UP-11-CD-1852,DRV749,0,,0
TRP005612,MANDI046,WH-West,2026-08-26 19:19:00,2026-08-27 14:37:47,19.3,1151.0,UP-23-BC-4203,,0,-9.48,0
TRP002902,MANDI046,WH-Central,2026-05-20 01:25:30,2026-05-20 19:25:30,18.0,972.897280880706,HR-61-DF-6103,DRV218,0,-6.32,0
TRP000579,MANDI013,WH-West,2026-08-09 11:59:53,2026-08-09 15:11:53,3.2,165.9,DL-75-BC-3794,DRV719,0,-0.95,0
TRP006220,MANDI050,WH-North,2026-08-23 20:44:12,2026-08-24 11:32:00,14.8,625.7,RJ-32-AB-2283,DRV308,0,-0.84,0
TRP005526,MANDI037,Export-Terminal,2026-01-16 00:24:05,2026-01-16 23:42:00,23.3,1153.7,PB-99-AB-1966,DRV329,0,-5.54,0
TRP000772,MANDI020,Export-Terminal,2026-02-06 23:55:06,2026-07-02 00:00:00,21.4,1185.7,RJ-79-AB-5146,DRV905,0,-8.24,0
TRP006684,MANDI002,WH-Central,2026-04-01 09:33:29,2026-04-01 17:09:00,7.6,,UP-23-CD-9714,DRV575,0,,0
TRP002396,MANDI031,WH-North,2026-06-24 16:28:18,2026-06-25 07:40:18,15.2,872.8,UP-19-CD-1217,DRV980,0,-6.62,0
TRP001479,MANDI034,WH-Central,2026-01-26 01:17:59,2026-01-26 18:29:59,17.2,962.2,UP-62-CD-7187,DRV482,0,-6.86,0
TRP001847,MANDI010,WH-South,2026-05-13 07:22:00,2026-05-13 17:46:00,10.4,529.8,PB-46-AB-2435,DRV997,0,-2.84,0
TRP009473,MANDI001,Export-Terminal,2026-01-29 16:53:00,2026-01-29 20:11:50,3.3,184.6,PB-17-BC-7619,DRV454,0,-1.32,0
TRP004275,MANDI038,WH-North,2026-07-03 05:09:00,2026-07-03 08:03:00,2.9,169.1,,DRV467,0,-1.33,0
TRP003741,MANDI010,WH-Central,2026-01-15 22:46:10,2026-01-16 20:34:10,21.8,961.7,HR-80-DF-6536,DRV443,0,-2.24,0
TRP004601,MANDI025,WH-Central,2026-03-13 00:00:00,2026-03-13 21:00:00,21.0,1025.7,DL-84-AB-6745,DRV652,1,-4.64,0
TRP008720,MANDI057,WH-North,2026-03-11 04:07:35,2026-03-11 23:49:35,19.7,882.8,HR-83-AB-4927,DRV972,0,-2.37,0
TRP001574,MANDI019,WH-North,2026-06-04 19:30:00,2026-04-07 02:18:00,6.8,313.5,,DRV427,0,-1.04,0
TRP006677,MANDI029,WH-East,2026-07-21 07:58:00,2026-07-22 01:34:00,17.6,1052.8,DL-41-CD-8100,,0,-8.72,0
TRP006376,MANDI032,WH-North,2026-07-21 17:43:30,2026-07-22 15:37:30,21.9,918.2,HR-32-DF-6069,DRV544,0,-1.06,0
TRP000406,MANDI040,WH-Central,2026-03-21 12:36:41,2026-03-21 23:00:00,10.4,476.0,UP-45-DF-9542,DRV216,0,-1.5,0
TRP009920,MANDI020,WH-East,2026-08-04 15:01:00,2026-04-09 10:13:45,19.2,810.0,RJ-55-CD-5929,DRV625,0,-1.05,0
TRP004916,MANDI039,WH-East,2026-03-02 08:47:00,2026-02-03 13:11:00,4.4,199.3,UP-63-DF-4610,DRV823,0,-0.58,0
TRP002074,MANDI036,WH-Central,2026-06-04 08:56:00,2026-04-06 12:56:00,4.0,189.8,UP-45-CD-6356,DRV410,0,-0.74,0
TRP004755,MANDI056,WH-West,2026-04-30 01:33:03,2026-04-30 23:57:03,22.4,1013.3971676888759,DL-41-BC-7930,DRV658,0,-2.93,0
TRP001897,MANDI038,WH-North,2026-03-01 00:00:00,2026-04-01 15:20:00,22.8,1120.8,HR-67-BC-1099,DRV356,0,-5.22,0
TRP008895,MANDI040,WH-Central,2026-06-01 03:31:30,2026-06-02 00:01:00,20.5,1197.9,RJ-77-BC-8905,DRV117,0,-9.45,0
TRP006703,MANDI024,WH-South,2026-05-17 16:34:22,2026-05-18 05:46:22,13.2,631.4,RJ-18-DF-1508,DRV875,0,-2.58,0
TRP006318,MANDI033,WH-North,2026-04-25 00:00:00,2026-04-25 20:54:00,20.9,1136.6,UP-22-CD-1754,DRV874,0,-7.52,0
TRP003660,MANDI024,WH-North,2026-05-09 00:57:48,2026-05-09 19:51:48,18.9,910.4,PB-51-AB-3835,,1,-3.86,0
TRP006582,MANDI041,WH-West,2026-02-25 19:50:00,2026-02-26 17:08:00,21.3,1247.1,,,0,-9.88,0
TRP002380,MANDI045,WH-Central,2026-09-07 20:29:06,2026-09-08 06:53:06,10.4,519.4,PB-64-CD-6659,DRV360,0,-2.58,0
TRP001448,MANDI032,WH-North,2026-07-28 10:11:00,2026-07-28 23:11:00,13.0,671.3,DL-58-DF-1385,DRV907,0,-3.78,0
TRP007599,MANDI027,WH-South,2026-05-22 12:18:00,2026-05-23 08:48:53,20.5,1199.5,UP-49-AB-7286,DRV634,0,-9.49,0
TRP000343,MANDI039,WH-South,2026-02-14 21:16:00,2026-02-15 12:58:00,15.7,701.798038567252,DL-79-CD-4453,DRV261,0,-1.84,0
TRP007469,MANDI033,WH-East,2026-01-04 08:34:59,2026-01-04 23:46:59,15.2,871.6,RJ-65-CD-3487,DRV201,0,-6.59,0
TRP005128,MANDI056,WH-South,2026-01-05 10:27:00,2026-05-01 23:33:01,13.1,619.1,DL-80-AB-4228,DRV309,0,-2.38,0
TRP003137,MANDI035,WH-Central,2026-05-10 09:06:11,2026-10-05 17:06:00,8.0,356.19900447086803,RJ-51-CD-1660,DRV723,0,-0.9,0
TRP002528,MANDI006,Export-Terminal,2026-01-31 12:26:00,2026-01-31 20:56:52,8.5,483.3,DL-86-AB-4408,DRV876,0,-3.58,0
TRP000728,MANDI005,WH-Central,2026-06-22 22:01:24,2026-06-23 11:07:24,13.1,,,,0,,0
TRP004578,MANDI035,WH-South,2026-02-26 23:34:39,2026-02-27 10:22:39,10.8,,DL-14-AB-4120,,0,,0
TRP000977,MANDI048,WH-West,2026-03-13 09:13:47,2026-03-14 05:13:47,20.0,1150.5,,DRV627,0,-8.76,0
TRP008726,MANDI042,Export-Terminal,2026-01-17 07:03:00,2026-01-18 04:39:00,21.6,1149.0,RJ-74-BC-6703,DRV813,0,-7.12,0
TRP005444,MANDI034,WH-East,2026-06-09 02:59:00,2026-09-06 08:29:00,5.5,297.8,PB-12-BC-4936,DRV452,0,-1.94,0
TRP009398,MANDI037,WH-North,2026-06-12 10:14:05,2026-06-13 07:20:00,21.1,925.4,DL-24-BC-9178,DRV760,0,-2.04,0
TRP003517,MANDI016,WH-North,2026-07-22 15:12:37,2026-07-23 10:24:00,19.2,1102.1,PB-18-BC-8272,DRV467,1,-8.35,0
TRP009249,MANDI008,WH-West,2026-09-08 11:58:00,2026-08-09 16:10:00,4.2,,,DRV503,0,,0
TRP008411,MANDI032,WH-North,2026-07-12 14:04:41,2026-07-13 05:22:00,15.3,634.7,DL-86-AB-6530,DRV710,0,-0.57,0
TRP007157,MANDI047,WH-West,2026-04-27 20:40:00,2026-04-28 01:52:12,5.2,,DL-22-AB-5647,DRV740,0,,0
TRP003941,MANDI049,WH-West,2026-03-28 07:42:00,2026-03-28 10:00:22,2.3,109.3,HR-33-DF-8606,DRV615,0,-0.43,0
TRP001300,MANDI043,Export-Terminal,2026-03-27 02:00:00,2026-03-27 20:24:00,18.4,1006.1,RJ-42-DF-4944,DRV230,0,-6.75,0
TRP001349,MANDI042,WH-East,2026-05-21 17:10:50,2026-05-22 00:00:00,12.6,,PB-94-CD-2567,DRV564,0,,0
TRP000661,MANDI028,Export-Terminal,2026-06-23 08:22:43,,,1192.8,UP-31-BC-1908,DRV570,0,,0
TRP005887,MANDI040,WH-North,2026-01-07 19:39:00,2026-01-08 10:15:00,14.6,854.1,HR-56-CD-3336,,0,-6.75,0
TRP001493,MANDI026,WH-North,2026-02-18 15:59:50,2026-02-19 12:23:00,20.386111111111113,1160.2,,DRV662,0,-8.62,0
TRP004590,MANDI004,WH-South,2026-05-22 09:45:00,2026-05-22 22:15:00,12.5,664.9,PB-43-BC-2279,DRV460,0,-4.12,0
TRP008871,MANDI044,WH-Central,2026-06-29 21:58:14,2026-06-30 00:00:00,21.8,876.9,DL-85-AB-8973,DRV758,0,-0.12,0
TRP005155,MANDI046,WH-East,2026-08-06 15:18:26,2026-07-08 08:30:00,17.2,710.8,PB-61-DF-5916,DRV770,0,-0.57,0
TRP002316,MANDI043,Export-Terminal,2026-01-22 17:25:58,2026-01-23 14:13:58,20.8,838.4,HR-95-DF-6286,DRV308,0,-0.16,0
TRP009963,MANDI055,Export-Terminal,2026-07-10 00:44:57,2026-07-10 10:38:57,9.9,584.2,RJ-61-CD-3495,DRV598,0,-4.7,0
TRP007025,MANDI048,WH-Central,2026-03-31 23:16:31,2026-04-01 22:46:00,23.5,968.1,PB-57-CD-1262,,0,-0.7,0
TRP001086,MANDI041,WH-North,2026-09-06 21:25:38,2026-09-07 15:55:38,18.5,776.5,PB-89-DF-6423,DRV822,0,-0.91,0
TRP002525,MANDI031,WH-East,2026-07-20 13:40:00,2026-07-21 01:04:50,11.4,638.6,RJ-72-BC-6913,,0,-4.56,0
TRP007900,MANDI043,WH-Central,2026-01-19 19:14:21,2026-01-20 03:50:21,8.6,436.29878060258204,PB-90-DF-9997,DRV612,0,-2.31,0
TRP008814,MANDI001,WH-South,2026-03-21 14:28:25,2026-03-22 02:10:25,11.7,680.9,,,0,-5.32,0
TRP005375,MANDI011,WH-North,2026-03-17 23:32:41,2026-03-18 00:00:00,4.5,224.6,DL-15-CD-4204,DRV485,0,-1.12,0
TRP003199,MANDI026,Export-Terminal,2026-01-15 04:38:56,2026-01-16 03:20:56,22.7,1292.5,,DRV580,0,-9.61,0
TRP005752,MANDI050,WH-North,2026-02-16 23:28:46,2026-02-17 14:34:46,15.1,884.1,PB-44-AB-2978,DRV249,0,-7.0,0
TRP004009,MANDI007,WH-West,2026-01-13 04:49:00,2026-01-14 01:07:00,20.3,818.9,DL-24-DF-3073,DRV622,0,-0.17,0
TRP005718,MANDI023,WH-West,2026-01-03 04:20:00,2026-01-03 21:14:00,16.9,906.5,HR-92-CD-4164,DRV723,0,-5.76,0
TRP006658,MANDI051,WH-South,2026-03-27 00:59:00,2026-03-27 14:41:00,13.7,,RJ-79-DF-6862,DRV460,0,,0
TRP008750,MANDI017,WH-Central,2026-08-29 09:18:15,2026-08-30 00:00:00,23.2,1155.0,PB-97-DF-9014,DRV520,0,-5.68,0
TRP008571,MANDI007,WH-Central,2026-01-25 02:39:20,2026-01-25 22:09:20,19.5,,RJ-56-AB-5183,,0,,0
TRP000068,MANDI048,WH-West,2026-06-30 04:37:16,2026-06-30 08:25:00,3.8,155.7,RJ-11-AB-4878,DRV133,0,-0.09,0
TRP000041,MANDI051,Export-Terminal,2026-08-23 01:49:09,2026-08-23 21:49:00,20.0,1196.0,DL-14-AB-6529,DRV687,0,-9.9,0
TRP002270,MANDI053,WH-Central,2026-03-12 11:14:38,2026-03-13 06:56:38,19.7,907.3,,DRV738,0,-2.98,0
TRP002382,MANDI003,WH-East,2026-06-18 08:52:00,2026-06-18 15:34:46,6.7,354.8,UP-48-AB-5917,DRV673,0,-2.17,0
TRP007986,MANDI049,WH-South,2026-02-08 18:36:00,2026-08-03 17:48:30,23.2,1338.3,DL-46-DF-5253,DRV913,0,-10.26,0
TRP009195,MANDI021,WH-North,2026-07-07 03:42:38,2026-07-07 09:30:38,5.8,243.2,HR-57-DF-6847,,0,-0.28,0
TRP004917,MANDI038,WH-North,2026-07-20 00:00:00,2026-07-20 14:29:00,14.483333333333333,322.49909865765,UP-17-CD-6333,DRV264,0,6.42,1
TRP005323,MANDI032,WH-Central,2026-03-01 16:23:29,2026-03-02 05:59:00,13.6,664.5,UP-74-DF-8742,DRV246,0,-3.01,0
TRP005774,MANDI003,Export-Terminal,2026-03-11 03:53:28,2026-03-11 17:17:28,13.4,646.7,HR-63-DF-4638,DRV263,0,-2.77,0
TRP006233,MANDI054,WH-West,2026-07-13 09:51:00,2026-07-14 01:33:00,15.7,726.1,UP-23-CD-6782,DRV625,0,-2.45,0
TRP006964,MANDI029,WH-North,2026-05-05 18:33:54,,,475.9,DL-71-CD-5538,,0,,0
TRP003448,MANDI057,WH-South,2026-09-09 21:52:00,2026-09-10 16:28:52,18.6,1027.7,DL-12-BC-3148,DRV101,0,-7.09,0
TRP006817,MANDI003,Export-Terminal,2026-03-23 11:30:20,2026-03-23 16:12:00,4.7,,RJ-26-CD-7053,,0,,0
TRP002368,MANDI045,Export-Terminal,2026-04-06 01:12:16,2026-04-06 03:48:16,2.6,153.2,UP-58-CD-2542,DRV919,0,-1.23,0
TRP007867,MANDI022,WH-West,2026-04-04 00:00:00,2026-05-04 11:34:00,16.3,661.298151759082,,DRV706,0,-0.23,0
TRP008511,MANDI032,WH-Central,2026-08-21 19:35:40,2026-08-22 05:35:40,10.0,537.5,RJ-77-BC-9405,DRV993,0,-3.44,0
TRP002513,MANDI023,WH-East,2026-01-08 00:00:00,2026-01-08 18:56:00,17.0,744.3,PB-70-AB-6137,,0,-1.61,0
TRP002724,MANDI017,WH-North,2026-07-23 21:34:14,2026-07-24 16:10:14,18.6,816.49771799681,HR-87-DF-6958,DRV421,0,-1.81,0
TRP005949,MANDI045,WH-South,2026-07-17 22:28:17,2026-07-18 10:52:17,12.4,634.0,RJ-10-AB-5054,DRV110,0,-3.45,0
TRP009554,MANDI036,Export-Terminal,2026-06-14 00:00:00,2026-06-15 06:45:00,11.6,603.5,RJ-53-AB-2464,DRV365,0,-3.49,0
TRP008923,MANDI033,WH-North,2026-05-19 03:03:27,2026-05-19 18:21:27,15.3,746.1,RJ-80-BC-6101,DRV450,0,-3.35,0
TRP001144,MANDI032,WH-South,2026-07-07 00:00:00,2026-07-08 04:36:26,28.607222222222223,940.5,,,0,5.1,1
TRP007156,MANDI057,WH-South,2026-01-13 07:16:57,2026-01-13 20:58:57,13.7,648.4,,,0,-2.51,0
TRP007857,MANDI016,WH-North,2026-08-24 16:35:57,2026-08-25 05:47:57,13.2,654.398171043616,HR-61-CD-8649,DRV555,0,-3.16,0
TRP008626,MANDI055,WH-East,2026-09-03 16:45:44,2026-03-09 21:03:00,4.3,199.7,DL-29-BC-6675,DRV629,0,-0.69,0
TRP009591,MANDI032,WH-East,2026-07-02 17:27:11,2026-03-07 00:00:00,14.7,863.8,,DRV691,0,-6.9,0
TRP004729,MANDI053,Export-Terminal,2026-06-18 17:57:25,2026-06-19 12:27:25,18.5,1064.5,UP-72-DF-5006,DRV851,0,-8.11,0
TRP005495,MANDI007,Export-Terminal,2026-02-16 23:36:00,2026-02-17 11:54:00,12.3,690.9,RJ-34-CD-1336,DRV333,0,-4.97,0
TRP005756,MANDI022,Export-Terminal,2026-08-22 20:24:02,2026-08-23 19:06:02,22.7,974.5,RJ-25-CD-4663,DRV648,0,-1.66,0
TRP009618,MANDI038,WH-West,2026-08-08 05:22:12,2026-08-08 14:40:12,9.3,397.49888904315,PB-53-CD-2906,,0,-0.64,0
TRP007231,MANDI004,WH-West,2026-03-20 05:37:17,2026-03-20 15:49:17,10.2,451.49873812071,HR-38-AB-1605,DRV592,0,-1.09,0
TRP003790,MANDI041,WH-West,2026-09-06 08:52:00,2026-10-06 02:22:00,17.5,746.9,PB-60-AB-1634,,0,-1.17,0
TRP009825,MANDI055,WH-North,2026-04-13 04:43:21,2026-04-13 07:31:00,2.8,117.89967048600602,UP-68-CD-2339,DRV680,0,-0.15,0
TRP002221,MANDI028,WH-North,2026-07-25 18:47:05,2026-07-26 04:11:05,9.4,401.2,HR-43-DF-5812,DRV549,0,-0.63,0
TRP005076,MANDI011,WH-Central,2026-01-17 18:19:00,2026-01-18 03:07:00,8.8,423.898815258846,PB-30-CD-8389,DRV281,0,-1.8,0
TRP002332,MANDI049,WH-South,2026-08-06 23:00:00,2026-06-09 18:36:55,19.6,1137.6,PB-69-CD-4248,DRV192,0,-8.84,0
TRP005395,MANDI015,WH-Central,2026-07-26 04:24:00,2026-07-26 15:36:05,11.2,639.6,,DRV637,0,-4.79,0
TRP008089,MANDI030,WH-West,2026-06-01 00:00:00,2026-01-07 05:46:43,11.2,611.9,RJ-88-CD-5783,DRV173,0,-4.1,0
TRP009074,MANDI019,Export-Terminal,2026-05-07 00:00:00,2026-06-07 20:11:00,20.8,1139.4,HR-41-AB-5276,DRV442,0,-7.69,0
TRP007091,MANDI022,WH-Central,2026-03-30 16:37:15,2026-03-31 03:19:15,10.7,486.8,PB-71-BC-7138,DRV881,0,-1.47,0
TRP009710,MANDI054,WH-South,2026-03-15 21:12:02,2026-03-15 23:30:02,2.3,123.2,DL-11-AB-4629,DRV111,0,-0.78,0
TRP004089,MANDI034,WH-East,2026-01-07 04:21:24,2026-01-08 02:03:24,21.7,,UP-86-CD-2123,DRV239,0,,0
TRP001968,MANDI034,WH-South,2026-07-03 07:53:10,2026-07-03 17:23:10,9.5,520.8,HR-45-DF-3950,DRV262,0,-3.52,0
TRP009352,MANDI046,WH-East,2026-11-02 01:37:00,2026-11-02 12:43:00,11.1,630.6,DL-25-AB-5293,DRV866,0,-4.66,0
TRP009156,MANDI021,Export-Terminal,2026-02-18 19:42:04,2026-02-19 09:30:04,13.8,665.2,DL-70-BC-7801,DRV808,0,-2.83,0
TRP006758,MANDI004,WH-North,2026-01-21 19:00:10,2026-01-22 17:06:10,22.1,1076.5,UP-46-BC-5893,DRV744,0,-4.81,0
TRP009972,MANDI053,WH-West,2026-03-22 06:02:22,2026-03-22 18:26:00,12.4,588.5,DL-40-BC-3991,,0,-2.31,0
TRP004366,MANDI038,WH-West,2026-04-22 10:56:40,2026-04-22 22:14:40,11.3,603.4,DL-89-DF-9606,DRV503,0,-3.78,0
TRP007000,MANDI035,Export-Terminal,2026-04-18 22:14:00,2026-04-19 09:20:35,11.109722222222222,657.4,RJ-70-DF-2200,DRV778,0,-5.32,0
TRP000424,MANDI015,WH-South,2026-11-03 00:00:00,2026-03-11 14:30:40,8.9,533.5,DL-39-CD-8855,DRV650,0,-4.44,0
TRP000281,MANDI021,WH-East,2026-08-19 15:45:02,2026-08-20 04:57:02,13.2,554.2,HR-34-AB-8612,DRV965,1,-0.66,0
TRP001905,MANDI016,WH-Central,2026-04-16 04:23:38,2026-04-16 21:29:00,17.1,733.3,UP-73-DF-4818,DRV849,0,-1.23,0
TRP000596,MANDI049,Export-Terminal,2026-08-27 11:15:44,2026-08-28 08:57:00,21.7,965.7,PB-41-DF-5788,DRV181,0,-2.44,0
TRP009849,MANDI032,WH-South,2026-05-01 15:46:00,2026-06-01 00:22:00,8.6,478.8,PB-63-BC-3494,DRV329,0,-3.37,0
TRP003918,MANDI002,WH-West,2026-04-27 16:51:29,2026-04-28 16:03:00,23.2,1191.9,,DRV992,0,-6.6,0
TRP006143,MANDI023,WH-Central,2026-01-17 04:06:40,2026-01-17 15:48:40,11.7,586.4,UP-93-DF-5191,DRV430,0,-2.96,0
TRP005662,MANDI006,WH-North,2026-02-12 17:21:00,2026-02-13 01:03:00,7.7,328.59908160900403,RJ-79-BC-1841,DRV322,0,-0.51,0
TRP005779,MANDI006,WH-East,2026-06-05 18:44:42,2026-06-06 04:14:42,9.5,556.3,HR-82-CD-7536,DRV208,0,-4.41,0
TRP003619,MANDI019,WH-West,2026-07-22 20:36:57,2026-07-23 14:42:00,18.1,,RJ-49-BC-6645,DRV655,0,,0
TRP006846,MANDI040,WH-West,2026-06-02 00:00:00,2026-02-06 16:46:00,2767.233333333333,647.1,PB-66-AB-1959,,0,2751.05,1
TRP000840,MANDI026,WH-Central,2026-04-20 00:00:00,2026-04-21 00:00:00,18.6,770.1,PB-77-DF-5124,DRV539,0,-0.65,0
TRP004597,MANDI050,WH-North,2026-08-12 19:50:49,2026-08-13 13:32:00,17.7,1018.5,UP-82-DF-6894,DRV205,0,-7.76,0
TRP000142,MANDI019,WH-West,2026-01-07 18:47:19,2026-01-08 11:29:19,16.7,997.2,,DRV320,0,-8.23,0
TRP002598,MANDI040,WH-South,2026-01-09 09:58:47,2026-01-09 21:22:00,11.4,548.8,PB-43-BC-8156,DRV454,0,-2.32,0
TRP006702,MANDI054,WH-South,2026-11-05 00:00:00,2026-05-11 20:08:49,15.2,,DL-48-AB-2810,DRV529,0,,0
TRP009917,MANDI016,Export-Terminal,2026-05-11 07:25:35,2026-11-05 00:00:00,13.0,633.7,PB-94-CD-3871,DRV200,1,-2.84,0
TRP001378,MANDI044,WH-South,2026-03-02 13:32:00,2026-04-02 11:38:00,22.1,1048.597069309804,RJ-35-CD-4609,DRV451,0,-4.11,0
