arrival_id,date,mandi_id,crop_name,variety,arrival_qtl,unit,farmer_count,is_negative_anomaly
ARR0005574,2026-07-31,MANDI037,Maize,PBW-343,390.31,Qtl,64.0,False
ARR0006136,2026-09-04,MANDI052,Sugarcane,PBW-343,56.23,Qtl,132.0,False
ARR0010554,2026-01-22,MANDI009,Mustard,HD-2967,356.72,Qtl,90.0,False
ARR0005248,2026-05-23,MANDI055,Maize,Hybrid,1.2564,Qtl,81.0,True
ARR0003982,2026-01-03,MANDI025,Wheat,Common,0.28,Qtl,121.0,False
ARR0011086,2026-02-11,MANDI016,Wheat,Common,210.21,Qtl,109.0,False
ARR0019054,2026-02-08,MANDI039,Sugarcane,Hybrid,66.13,Qtl,13.0,False
ARR0016664,2026-06-06,MANDI038,Mustard,PBW-343,64.04,Qtl,21.0,False
ARR0013159,2026-05-18,MANDI021,Cotton,Local,132.32,Qtl,120.0,False
ARR0002173,2026-04-02,MANDI020,Cotton,Common,0.42,Qtl,1.0,False
ARR0008719,2026-04-08,MANDI006,Sugarcane,Pusa-1121,386.82000000000005,Qtl,136.0,False
ARR0007453,2026-05-08,MANDI002,Rice,Pusa-1121,126.91,Qtl,46.0,False
ARR0015554,2026-05-24,MANDI013,Cotton,HD-2967,78.25,Qtl,106.0,False
ARR0005198,2026-07-27,MANDI053,Mustard,Common,40.29,Qtl,26.0,False
ARR0017794,2026-07-30,MANDI032,Rice,PBW-343,76.97,Qtl,40.0,False
ARR0013211,2026-06-17,MANDI004,Cotton,Local,305.62,Qtl,106.0,False
ARR_RESCUE_00350,2026-07-15,MANDI048,Sugarcane,Common,468.26,Qtl,164.0,False
ARR0023400,2026-07-31,MANDI009,Sugarcane,Pusa-1121,153.1,Qtl,114.0,False
ARR0015996,2026-03-01,MANDI004,Wheat,Hybrid,0.49,Qtl,102.0,False
ARR0024675,2026-03-30,MANDI039,Sugarcane,HD-2967,319.17,Qtl,62.0,False
ARR0024129,2026-08-31,MANDI035,Cotton,Common,298.5,Qtl,103.0,False
ARR0003810,2026-03-22,MANDI002,Rice,PBW-343,342.42,Qtl,96.0,False
ARR0021001,2026-02-09,MANDI020,Cotton,PBW-343,142.12,Qtl,119.0,False
ARR0010080,2026-07-27,MANDI017,Sugarcane,Local,0.19,Qtl,140.0,False
ARR0012489,2026-05-02,MANDI036,Sugarcane,Premium,50.85,Qtl,114.0,False
ARR0018266,2026-01-26,MANDI043,Rice,HD-2967,173.75,Qtl,61.0,False
ARR0005544,2026-10-04,MANDI006,Rice,Common,87.32,Qtl,119.0,False
ARR0015682,2026-08-27,MANDI003,Cotton,Local,337.3399999999999,Qtl,115.0,False
ARR0011865,2026-06-20,MANDI009,Maize,Common,271.75,Qtl,103.0,False
ARR0015520,2026-04-29,MANDI014,Sugarcane,PBW-343,278.18,Qtl,57.0,False
ARR0010402,2026-12-01,MANDI013,Maize,PBW-343,209.75,Qtl,71.0,False
ARR0020431,2026-03-25,MANDI056,Sugarcane,Local,128.31,Qtl,132.0,False
ARR0020461,2026-08-29,MANDI014,Wheat,Hybrid,313.89,Qtl,67.0,False
ARR0017654,2026-02-25,MANDI024,Sugarcane,Premium,454.06,Qtl,48.0,False
ARR0018735,2026-05-26,MANDI054,Cotton,Pusa-1121,315.39,Qtl,116.0,False
ARR0008746,2026-05-17,MANDI017,Cotton,Local,88.63,Qtl,112.0,False
ARR0001385,2026-08-17,MANDI054,Mustard,Hybrid,321.96,Qtl,137.0,False
ARR0020400,2026-04-11,MANDI043,Wheat,Hybrid,180.58,Qtl,31.0,False
ARR0009037,2026-08-13,MANDI015,Sugarcane,PBW-343,0.2,Qtl,89.0,False
ARR0013096,2026-05-20,MANDI033,Maize,PBW-343,13.25,Qtl,18.0,False
ARR0000298,2026-08-07,MANDI053,Mustard,PBW-343,3.3901999999999997,Qtl,126.0,True
ARR0008636,2026-08-20,MANDI006,Sugarcane,HD-2967,468.34,Qtl,58.0,False
ARR0024190,2026-07-16,MANDI057,Wheat,HD-2967,71.45,Qtl,117.0,False
ARR0020698,2026-05-13,MANDI034,Sugarcane,HD-2967,154.59,Qtl,97.0,False
ARR0003868,2026-01-26,MANDI006,Cotton,PBW-343,350.25,Qtl,54.0,False
ARR0020669,2026-03-14,MANDI054,Maize,Common,454.32,Qtl,134.0,False
ARR0002078,2026-03-21,MANDI054,Cotton,Local,38.79,Qtl,39.0,False
ARR0015030,2026-06-25,MANDI056,Rice,Premium,215.5,Qtl,143.0,False
ARR0015676,2026-07-21,MANDI022,Mustard,Hybrid,140.46,Qtl,93.0,False
ARR0014210,2026-04-02,MANDI023,Mustard,PBW-343,177.14,Qtl,110.0,False
ARR0018614,2026-04-20,MANDI025,Sugarcane,Local,394.57,Qtl,77.0,False
ARR0015217,2026-09-06,MANDI009,Maize,Pusa-1121,423.14,Qtl,149.0,False
ARR0019227,2026-03-15,MANDI040,Maize,Local,404.45,Qtl,39.0,False
ARR0002538,2026-03-18,MANDI017,Maize,Common,405.37,Qtl,111.0,False
ARR0016579,2026-01-20,MANDI041,Mustard,Pusa-1121,359.3,Qtl,132.0,True
ARR0016396,2026-03-21,MANDI024,Sugarcane,PBW-343,196.8,Qtl,137.0,False
ARR0007363,2026-05-01,MANDI043,Maize,Pusa-1121,0.9623999999999999,Qtl,7.0,True
ARR0006637,2026-03-27,MANDI028,Wheat,Common,408.13,Qtl,53.0,False
ARR0007499,2026-01-28,MANDI052,Sugarcane,HD-2967,0.19,Qtl,119.0,False
ARR0013483,2026-08-16,MANDI056,Maize,Local,94.79,Qtl,51.0,False
ARR0009010,2026-01-22,MANDI025,Mustard,Local,465.54,Qtl,112.0,False
ARR0024501,2026-02-25,MANDI015,Sugarcane,Hybrid,294.07,Qtl,84.0,False
ARR0006554,2026-07-18,MANDI050,Cotton,HD-2967,385.38,Qtl,31.0,False
ARR0010771,2026-05-15,MANDI055,Maize,PBW-343,461.77,Qtl,78.0,False
ARR0016132,2026-08-21,MANDI030,Maize,PBW-343,458.58,Qtl,55.0,False
ARR0004655,2026-08-25,MANDI043,Maize,HD-2967,391.18,Qtl,70.0,False
ARR0000321,2026-06-19,MANDI016,Cotton,Premium,412.84,Qtl,41.0,False
ARR0007136,2026-08-06,MANDI030,Rice,Common,472.89,Qtl,112.0,False
ARR0017756,2026-06-06,MANDI031,Mustard,Local,0.12,Qtl,106.0,False
ARR0011985,2026-01-14,MANDI034,Wheat,HD-2967,196.82,Qtl,11.0,False
ARR0002655,2026-02-15,MANDI043,Sugarcane,HD-2967,62.77,Qtl,57.0,False
ARR0012143,2026-05-01,MANDI016,Maize,PBW-343,18.57,Qtl,101.0,False
ARR0013722,2026-07-02,MANDI004,Wheat,HD-2967,411.1700000000001,Qtl,147.0,False
ARR0019783,2026-01-17,MANDI017,Mustard,Premium,367.72,Qtl,21.0,False
ARR0000887,2026-01-25,MANDI032,Mustard,HD-2967,84.19,Qtl,29.0,False
ARR0005003,2026-01-04,MANDI040,Rice,Premium,231.54,Qtl,34.0,False
ARR0021684,2026-08-05,MANDI049,Maize,PBW-343,82.87,Qtl,77.0,False
ARR0023637,2026-01-02,MANDI020,Sugarcane,Local,329.57,Qtl,145.0,False
ARR0017311,2026-05-03,MANDI038,Rice,Premium,161.59,Qtl,76.0,False
ARR0000245,2026-05-04,MANDI032,Mustard,Pusa-1121,484.68000000000006,Qtl,37.0,False
ARR0014759,2026-04-23,MANDI011,Mustard,Common,468.57,Qtl,92.0,False
ARR0008208,2026-06-07,MANDI006,Sugarcane,Hybrid,447.84,Qtl,146.0,False
ARR0016528,2026-05-02,MANDI037,Rice,Premium,28.99,Qtl,69.0,False
ARR0005984,2026-11-06,MANDI009,Cotton,Premium,153.59,Qtl,143.0,False
ARR0002364,2026-02-06,MANDI054,Maize,PBW-343,439.01,Qtl,100.0,False
ARR0016514,2026-06-20,MANDI018,Maize,Local,450.27,Qtl,74.0,False
ARR0001162,2026-07-21,MANDI056,Rice,PBW-343,214.01,Qtl,78.0,False
ARR0018292,2026-06-02,MANDI007,Rice,HD-2967,465.71,Qtl,96.0,False
ARR0000288,2026-04-10,MANDI003,Rice,Common,2.3381,Qtl,85.0,True
ARR0013651,2026-08-22,MANDI051,Cotton,Hybrid,479.95,Qtl,27.0,False
ARR0020402,2026-06-18,MANDI025,Sugarcane,Pusa-1121,335.37,Qtl,118.0,False
ARR0010069,2026-03-19,MANDI034,Cotton,PBW-343,465.22,Qtl,31.0,False
ARR0010681,2026-04-29,MANDI029,Mustard,Pusa-1121,219.22,Qtl,77.0,False
ARR0012451,2026-12-02,MANDI028,Sugarcane,PBW-343,1.8219,Qtl,105.0,True
ARR0021720,2026-04-28,MANDI050,Rice,PBW-343,0.49,Qtl,24.0,False
ARR0008682,2026-03-06,MANDI038,Wheat,Common,105.09,Qtl,81.0,False
ARR0001171,2026-03-02,MANDI045,Cotton,Hybrid,381.65,Qtl,87.0,False
ARR0024047,2026-02-10,MANDI017,Cotton,PBW-343,133.19,Qtl,132.0,False
ARR0010375,2026-06-04,MANDI016,Cotton,Pusa-1121,205.42,Qtl,40.0,False
ARR0024702,2026-03-01,MANDI047,Sugarcane,Pusa-1121,365.83,Qtl,128.0,False
ARR0006793,2026-04-21,MANDI012,Sugarcane,Pusa-1121,0.45,Qtl,1.0,False
ARR0024973,2026-04-14,MANDI005,Mustard,PBW-343,138.84,Qtl,91.0,False
ARR0018244,2026-06-19,MANDI033,Mustard,HD-2967,109.78,Qtl,64.0,False
ARR0000278,2026-06-25,MANDI041,Rice,Pusa-1121,382.98,Qtl,114.0,False
ARR0021572,2026-06-26,MANDI017,Maize,Pusa-1121,238.73,Qtl,12.0,False
ARR0015947,2026-07-08,MANDI025,Sugarcane,Local,140.23,Qtl,77.0,False
ARR0021319,2026-04-14,MANDI057,Wheat,Common,351.56,Qtl,71.0,True
ARR0003122,2026-02-01,MANDI009,Sugarcane,Common,491.5,Qtl,109.0,False
ARR0008580,2026-03-14,MANDI024,Cotton,Hybrid,249.39,Qtl,47.0,False
ARR0017696,2026-04-17,MANDI037,Mustard,Pusa-1121,0.04,Qtl,20.0,False
ARR0017417,2026-03-09,MANDI032,Cotton,Premium,137.12,Qtl,122.0,False
ARR0008340,2026-02-06,MANDI006,Wheat,Common,0.09,Qtl,1.0,False
ARR0003407,2026-03-15,MANDI029,Wheat,PBW-343,210.29,Qtl,120.0,False
ARR0015476,2026-03-23,MANDI039,Sugarcane,Local,184.49,Qtl,12.0,False
ARR0013862,2026-02-06,MANDI019,Maize,Local,466.08,Qtl,164.0,False
ARR0022922,2026-08-20,MANDI057,Maize,Common,53.07,Qtl,81.0,False
ARR0013129,2026-08-02,MANDI026,Mustard,Pusa-1121,352.43,Qtl,32.0,False
ARR0000932,2026-06-17,MANDI033,Maize,HD-2967,291.82,Qtl,48.0,False
ARR0000692,2026-05-11,MANDI043,Rice,Local,343.18,Qtl,32.0,False
ARR0021095,2026-07-01,MANDI033,Maize,Local,259.69,Qtl,119.0,False
ARR0006365,2026-03-30,MANDI045,Wheat,Hybrid,197.56,Qtl,70.0,False
ARR0018294,2026-12-08,MANDI036,Mustard,HD-2967,295.33,Qtl,40.0,False
ARR0009022,2026-02-04,MANDI044,Sugarcane,Hybrid,0.37,Qtl,27.0,False
ARR0010274,2026-02-18,MANDI020,Rice,Pusa-1121,297.6,Qtl,112.0,False
ARR0016429,2026-08-22,MANDI056,Mustard,Local,452.72,Qtl,60.0,False
ARR0009142,2026-01-02,MANDI008,Rice,Common,410.08,Qtl,36.0,False
ARR0007109,2026-06-20,MANDI032,Rice,Common,497.36,Qtl,76.0,False
ARR0008976,2026-08-06,MANDI002,Cotton,PBW-343,490.5,Qtl,107.0,False
ARR0004320,2026-02-15,MANDI051,Mustard,Common,203.93,Qtl,36.0,False
ARR0002966,2026-07-14,MANDI025,Cotton,PBW-343,331.58,Qtl,46.0,False
ARR0003970,2026-01-04,MANDI035,Rice,PBW-343,381.88,Qtl,137.0,False
ARR0004927,2026-06-28,MANDI055,Wheat,Pusa-1121,0.18,Qtl,110.0,False
ARR0020983,2026-01-28,MANDI053,Wheat,PBW-343,250.62,Qtl,54.0,False
ARR0014617,2026-03-22,MANDI007,Maize,Premium,49.29,Qtl,129.0,False
ARR0013972,2026-12-01,MANDI003,Sugarcane,Local,30.93,Qtl,60.0,False
ARR0003093,2026-01-07,MANDI032,Rice,HD-2967,392.67,Qtl,142.0,False
ARR0012749,2026-02-24,MANDI055,Rice,Local,265.52,Qtl,104.0,False
ARR0020217,2026-07-08,MANDI049,Sugarcane,Hybrid,81.41,Qtl,62.0,False
ARR0015791,2026-03-10,MANDI006,Wheat,Premium,489.57,Qtl,36.0,False
ARR0012516,2026-03-11,MANDI033,Cotton,HD-2967,225.49,Qtl,53.0,False
ARR0003983,2026-04-21,MANDI017,Mustard,Common,318.75,Qtl,147.0,False
ARR0001405,2026-04-25,MANDI017,Wheat,Common,170.12,Qtl,139.0,False
ARR0019580,2026-03-01,MANDI007,Wheat,Pusa-1121,44.44,Qtl,94.0,False
ARR0006125,2026-09-09,MANDI009,Rice,HD-2967,0.46,Qtl,1.0,False
ARR0001095,2026-02-26,MANDI001,Maize,Hybrid,129.4,Qtl,137.0,False
ARR0017354,2026-04-15,MANDI023,Rice,Hybrid,266.6,Qtl,97.0,False
ARR0015973,2026-11-02,MANDI019,Wheat,Local,319.93,Qtl,114.0,False
ARR0002844,2026-11-07,MANDI046,Mustard,Pusa-1121,149.66,Qtl,123.0,False
ARR0019236,2026-01-11,MANDI037,Cotton,PBW-343,0.1,Qtl,54.0,False
ARR_RESCUE_00351,2026-01-21,MANDI032,Mustard,PBW-343,314.06,Qtl,126.0,False
ARR0016474,2026-07-16,MANDI004,Sugarcane,PBW-343,340.5,Qtl,120.0,False
ARR0005957,2026-07-27,MANDI022,Wheat,Pusa-1121,169.39,Qtl,56.0,False
ARR0023077,2026-08-28,MANDI050,Cotton,PBW-343,469.31,Qtl,51.0,False
ARR0020823,2026-06-07,MANDI033,Sugarcane,Local,407.95,Qtl,44.0,False
ARR0013375,2026-04-01,MANDI048,Cotton,Common,243.5,Qtl,6.0,False
ARR0023130,2026-04-25,MANDI036,Rice,PBW-343,410.47,Qtl,111.0,False
ARR0018174,2026-06-24,MANDI002,Sugarcane,Hybrid,298.04,Qtl,97.0,False
ARR0023468,2026-05-24,MANDI050,Cotton,Premium,43.55,Qtl,99.0,False
ARR0018444,2026-04-26,MANDI026,Sugarcane,PBW-343,0.48,Qtl,121.0,False
ARR0013180,2026-01-28,MANDI042,Wheat,Common,264.93,Qtl,79.0,False
ARR0012206,2026-03-23,MANDI008,Rice,Premium,415.37,Qtl,118.0,False
ARR0018287,2026-09-06,MANDI034,Wheat,Premium,143.5,Qtl,113.0,False
ARR0014408,2026-07-27,MANDI039,Maize,Common,435.33,Qtl,86.0,False
ARR0004687,2026-05-27,MANDI026,Cotton,HD-2967,460.91,Qtl,86.0,False
ARR0018715,2026-01-27,MANDI007,Rice,Premium,244.23,Qtl,85.0,False
ARR_RESCUE_00352,2026-02-08,MANDI007,Maize,PBW-343,0.08,Qtl,5.0,False
ARR0015834,2026-06-16,MANDI056,Wheat,HD-2967,0.23,Qtl,70.0,False
ARR0006786,2026-06-23,MANDI016,Rice,Pusa-1121,334.22,Qtl,5.0,False
ARR0005878,2026-04-03,MANDI018,Wheat,HD-2967,425.65,Qtl,147.0,False
ARR0009549,2026-08-07,MANDI013,Wheat,Common,241.11,Qtl,64.0,True
ARR0016460,2026-01-07,MANDI045,Rice,Hybrid,2.0273,Qtl,123.0,True
ARR0002346,2026-03-13,MANDI046,Wheat,Pusa-1121,204.04,Qtl,76.0,False
ARR0008431,2026-04-11,MANDI019,Wheat,Hybrid,262.29,Qtl,148.0,False
ARR0004587,2026-07-20,MANDI010,Wheat,Hybrid,256.95,Qtl,131.0,False
ARR0022634,2026-08-16,MANDI016,Rice,Common,13.77,Qtl,126.0,False
ARR0014598,2026-07-22,MANDI047,Rice,Local,386.81,Qtl,140.0,False
ARR0022317,2026-01-04,MANDI013,Mustard,PBW-343,63.8,Qtl,80.0,False
ARR0008379,2026-04-27,MANDI006,Wheat,Local,229.29,Qtl,82.0,False
ARR0023296,2026-02-19,MANDI034,Mustard,Common,33.19,Qtl,68.0,False
ARR0017938,2026-08-12,MANDI028,Maize,Pusa-1121,221.3,Qtl,80.0,False
ARR0024158,2026-07-25,MANDI033,Rice,Local,301.75,Qtl,108.0,False
ARR0006198,2026-02-05,MANDI023,Cotton,Premium,0.04,Qtl,47.0,False
ARR0013098,2026-04-09,MANDI010,Wheat,Premium,340.5,Qtl,88.0,False
ARR0014457,2026-04-19,MANDI039,Cotton,PBW-343,217.01,Qtl,80.0,False
ARR0015180,2026-01-28,MANDI042,Sugarcane,Common,211.79,Qtl,112.0,False
ARR0006402,2026-05-08,MANDI023,Wheat,Common,242.9,Qtl,55.0,False
ARR0005696,2026-04-16,MANDI056,Wheat,Pusa-1121,452.47,Qtl,125.0,False
ARR0002942,2026-08-07,MANDI029,Cotton,Pusa-1121,378.7,Qtl,131.0,True
ARR0021050,2026-04-24,MANDI024,Sugarcane,Common,457.13,Qtl,143.0,False
ARR0007382,2026-08-26,MANDI055,Cotton,HD-2967,363.07,Qtl,67.0,False
ARR0023167,2026-01-14,MANDI030,Cotton,Common,29.6,Qtl,112.0,False
ARR0018005,2026-06-05,MANDI031,Sugarcane,HD-2967,349.72,Qtl,123.0,False
ARR0013835,2026-04-11,MANDI051,Wheat,Hybrid,356.6,Qtl,14.0,False
ARR0005579,2026-03-31,MANDI007,Cotton,Pusa-1121,397.15,Qtl,146.0,False
ARR0010339,2026-07-09,MANDI032,Cotton,Pusa-1121,469.25,Qtl,80.0,False
ARR0009994,2026-06-20,MANDI001,Maize,Common,138.45,Qtl,56.0,False
ARR0007906,2026-08-06,MANDI007,Maize,Premium,402.32,Qtl,75.0,False
ARR0021668,2026-05-03,MANDI015,Mustard,PBW-343,396.87,Qtl,30.0,True
ARR0020917,2026-07-02,MANDI017,Mustard,HD-2967,129.22,Qtl,56.0,False
ARR0001049,2026-08-11,MANDI017,Sugarcane,Pusa-1121,328.59,Qtl,89.0,False
ARR0006783,2026-09-01,MANDI023,Maize,Pusa-1121,19.98,Qtl,121.0,False
ARR0012663,2026-01-14,MANDI048,Wheat,PBW-343,103.18,Qtl,37.0,False
ARR0024164,2026-08-01,MANDI036,Maize,HD-2967,441.23,Qtl,72.0,False
ARR0021113,2026-05-21,MANDI024,Wheat,Pusa-1121,145.27,Qtl,98.0,False
ARR0001610,2026-08-24,MANDI005,Maize,Common,498.6,Qtl,95.0,False
ARR0019481,2026-05-01,MANDI003,Wheat,Common,217.16000000000003,Qtl,109.0,False
ARR0002416,2026-07-16,MANDI035,Rice,PBW-343,246.37,Qtl,147.0,False
ARR0002018,2026-05-23,MANDI012,Sugarcane,Common,1.1253,Qtl,63.0,True
ARR0002972,2026-01-22,MANDI011,Cotton,Pusa-1121,482.13,Qtl,96.0,False
ARR0012318,2026-08-02,MANDI035,Cotton,Pusa-1121,162.46,Qtl,64.0,False
ARR0014039,2026-02-04,MANDI052,Sugarcane,Local,102.9,Qtl,36.0,False
ARR0013568,2026-02-27,MANDI021,Mustard,Common,373.05999999999995,Qtl,130.0,False
ARR0002932,2026-01-21,MANDI002,Sugarcane,HD-2967,326.84,Qtl,81.0,False
ARR0015407,2026-10-03,MANDI043,Mustard,PBW-343,309.15,Qtl,108.0,False
ARR0023550,2026-01-25,MANDI055,Wheat,Pusa-1121,314.67,Qtl,89.0,False
ARR0019631,2026-05-07,MANDI050,Sugarcane,Common,335.21,Qtl,19.0,True
ARR0016509,2026-04-26,MANDI026,Wheat,HD-2967,348.99,Qtl,76.0,False
ARR0017491,2026-03-06,MANDI005,Sugarcane,Common,491.32,Qtl,100.0,False
ARR0013002,2026-06-19,MANDI045,Wheat,Hybrid,39.46,Qtl,112.0,False
ARR0001815,2026-04-28,MANDI034,Mustard,Hybrid,218.29,Qtl,76.0,False
ARR0014587,2026-03-14,MANDI014,Rice,Hybrid,399.5,Qtl,56.0,False
ARR0014449,2026-07-31,MANDI021,Wheat,Local,0.21,Qtl,44.0,False
ARR0024671,2026-01-08,MANDI046,Wheat,Local,250.8,Qtl,89.0,False
ARR0011534,2026-08-02,MANDI023,Maize,HD-2967,222.08,Qtl,53.0,False
ARR0002124,2026-01-03,MANDI045,Maize,Common,104.36,Qtl,43.0,False
ARR0013705,2026-05-14,MANDI018,Cotton,Premium,253.49,Qtl,121.0,False
ARR0018582,2026-02-25,MANDI016,Maize,Pusa-1121,24.24,Qtl,82.0,False
ARR0017601,2026-02-15,MANDI008,Rice,PBW-343,349.74,Qtl,125.0,False
ARR0007702,2026-07-28,MANDI019,Maize,Local,57.3,Qtl,20.0,False
ARR0022595,2026-05-30,MANDI047,Cotton,HD-2967,236.14,Qtl,141.0,False
ARR0017110,2026-08-02,MANDI022,Maize,Common,22.92,Qtl,110.0,False
ARR0020484,2026-05-16,MANDI001,Mustard,PBW-343,414.9,Qtl,145.0,False
ARR0009171,2026-04-13,MANDI013,Mustard,PBW-343,58.11999999999999,Qtl,60.0,False
ARR0000809,2026-05-01,MANDI042,Wheat,Premium,254.47,Qtl,91.0,False
ARR0023213,2026-08-19,MANDI057,Wheat,Local,336.58,Qtl,16.0,False
ARR0020353,2026-10-04,MANDI023,Cotton,Pusa-1121,468.29,Qtl,15.0,False
ARR0021536,2026-12-05,MANDI001,Mustard,PBW-343,399.09,Qtl,17.0,False
ARR0004907,2026-04-03,MANDI056,Maize,Hybrid,171.18,Qtl,72.0,False
ARR0003723,2026-04-22,MANDI035,Wheat,Hybrid,87.68,Qtl,109.0,False
ARR0024508,2026-02-21,MANDI010,Cotton,Hybrid,411.96,Qtl,45.0,True
ARR0013123,2026-01-28,MANDI023,Cotton,PBW-343,0.01,Qtl,63.0,False
ARR_RESCUE_00353,2026-03-31,MANDI050,Wheat,Local,169.54,Qtl,83.0,False
ARR0003963,2026-11-01,MANDI034,Cotton,PBW-343,405.58,Qtl,14.0,False
ARR0022733,2026-04-27,MANDI032,Rice,Hybrid,221.07,Qtl,80.0,False
ARR0002672,2026-05-28,MANDI014,Wheat,Local,212.89,Qtl,76.0,False
ARR0020569,2026-06-08,MANDI043,Cotton,Common,223.19,Qtl,48.0,False
ARR0009418,2026-01-01,MANDI023,Mustard,HD-2967,252.81,Qtl,30.0,False
ARR0018149,2026-01-15,MANDI053,Maize,PBW-343,58.97,Qtl,21.0,False
ARR0004553,2026-07-30,MANDI043,Mustard,Common,234.29,Qtl,105.0,False
ARR0016992,2026-05-02,MANDI054,Sugarcane,PBW-343,353.43,Qtl,131.0,False
ARR0006010,2026-02-17,MANDI026,Cotton,Local,103.73,Qtl,9.0,False
ARR0017832,2026-08-09,MANDI056,Wheat,Local,217.24,Qtl,71.0,False
ARR0019602,2026-02-03,MANDI022,Sugarcane,Pusa-1121,439.79,Qtl,92.0,False
ARR0005738,2026-03-20,MANDI014,Sugarcane,HD-2967,366.37,Qtl,66.0,False
ARR0008480,2026-03-09,MANDI042,Mustard,Hybrid,480.51,Qtl,122.0,False
ARR0018438,2026-06-13,MANDI053,Mustard,HD-2967,465.68,Qtl,94.0,False
ARR0003165,2026-01-30,MANDI014,Sugarcane,PBW-343,303.42,Qtl,53.0,False
ARR0021606,2026-12-06,MANDI018,Rice,HD-2967,237.77,Qtl,82.0,False
ARR0006764,2026-08-26,MANDI037,Wheat,Hybrid,96.71,Qtl,118.0,False
ARR0024309,2026-05-23,MANDI023,Maize,PBW-343,457.56,Qtl,149.0,False
ARR0001658,2026-05-18,MANDI032,Sugarcane,HD-2967,0.16,Qtl,70.0,False
ARR0024703,2026-03-10,MANDI019,Maize,Common,0.37,Qtl,1.0,False
ARR0019095,2026-01-23,MANDI046,Cotton,HD-2967,320.87,Qtl,107.0,False
ARR0007550,2026-07-25,MANDI040,Wheat,Local,320.79999999999995,Qtl,139.0,False
ARR0004267,2026-02-23,MANDI034,Rice,HD-2967,141.24,Qtl,37.0,False
ARR0024044,2026-06-17,MANDI047,Maize,Local,238.4,Qtl,59.0,False
ARR0016807,2026-03-28,MANDI001,Sugarcane,Common,101.94,Qtl,32.0,False
ARR0005317,2026-09-07,MANDI047,Sugarcane,Common,156.3,Qtl,120.0,False
ARR0009674,2026-04-16,MANDI023,Mustard,Common,56.68,Qtl,48.0,False
ARR0019230,2026-05-07,MANDI032,Rice,HD-2967,88.28,Qtl,14.0,False
ARR0024198,2026-07-06,MANDI044,Mustard,HD-2967,456.9,Qtl,85.0,False
ARR0001002,2026-12-05,MANDI022,Mustard,Common,157.97,Qtl,34.0,False
ARR0004199,2026-05-15,MANDI004,Sugarcane,Common,141.98,Qtl,72.0,False
ARR0002419,2026-02-21,MANDI057,Maize,Local,402.35,Qtl,15.0,False
ARR0003576,2026-04-16,MANDI009,Maize,Common,275.82,Qtl,97.0,False
ARR0020232,2026-02-12,MANDI052,Wheat,HD-2967,20.02,Qtl,35.0,False
ARR0017346,2026-04-20,MANDI033,Rice,Local,121.5,Qtl,145.0,False
ARR0009773,2026-03-14,MANDI047,Maize,HD-2967,0.4,Qtl,136.0,False
ARR0003559,2026-02-07,MANDI055,Mustard,Premium,81.09,Qtl,103.0,False
ARR0020727,2026-06-02,MANDI054,Mustard,PBW-343,477.42,Qtl,16.0,False
ARR0012459,2026-06-08,MANDI006,Maize,PBW-343,214.06,Qtl,75.0,False
ARR0003855,2026-07-03,MANDI042,Cotton,Hybrid,0.12,Qtl,58.0,False
ARR0004888,2026-03-07,MANDI021,Mustard,Pusa-1121,332.67,Qtl,52.0,False
ARR0017142,2026-01-24,MANDI002,Rice,Local,481.14,Qtl,65.0,False
ARR0013059,2026-07-30,MANDI051,Wheat,HD-2967,397.05,Qtl,149.0,False
ARR0023555,2026-08-28,MANDI033,Rice,Pusa-1121,235.9,Qtl,31.0,False
ARR0005314,2026-02-22,MANDI008,Wheat,HD-2967,221.92,Qtl,9.0,False
ARR0018669,2026-02-15,MANDI053,Mustard,Premium,396.03,Qtl,146.0,False
ARR0016224,2026-03-02,MANDI050,Cotton,Local,0.1,Qtl,34.0,False
ARR0021865,2026-02-23,MANDI032,Rice,Premium,248.24,Qtl,90.0,False
ARR0004525,2026-06-25,MANDI013,Maize,Local,349.12,Qtl,37.0,False
ARR0013700,2026-08-12,MANDI025,Cotton,Pusa-1121,22.05,Qtl,29.0,False
ARR0004828,2026-02-05,MANDI040,Cotton,Local,288.65,Qtl,22.0,False
ARR0020728,2026-06-29,MANDI023,Sugarcane,Local,114.26,Qtl,26.0,False
ARR0000808,2026-01-16,MANDI024,Mustard,Local,199.94,Qtl,41.0,False
ARR0003908,2026-06-28,MANDI025,Wheat,Premium,76.38,Qtl,6.0,False
ARR0014334,2026-06-02,MANDI001,Mustard,Common,455.6,Qtl,138.0,False
ARR0020822,2026-10-07,MANDI040,Wheat,HD-2967,222.63,Qtl,79.0,False
ARR0007024,2026-02-01,MANDI046,Mustard,Pusa-1121,190.57999999999998,Qtl,75.0,False
ARR0001957,2026-06-21,MANDI018,Mustard,PBW-343,3.6566,Qtl,20.0,True
ARR0010638,2026-02-27,MANDI034,Sugarcane,Pusa-1121,0.46,Qtl,121.0,False
ARR0009344,2026-06-06,MANDI011,Wheat,Pusa-1121,228.47,Qtl,50.0,False
ARR0015162,2026-07-12,MANDI050,Maize,HD-2967,429.73,Qtl,48.0,False
ARR0011405,2026-08-12,MANDI008,Sugarcane,Local,361.71,Qtl,103.0,False
ARR0023298,2026-05-09,MANDI045,Rice,Local,4.543,Qtl,139.0,True
ARR0002403,2026-02-01,MANDI022,Cotton,Premium,382.55,Qtl,132.0,False
ARR0005185,2026-05-08,MANDI057,Cotton,Hybrid,350.51,Qtl,18.0,False
