sensor_id,timestamp,temperature_c,rainfall_mm,humidity_percent,is_fahrenheit_flag,is_negative_rainfall_anomaly,is_heatwave_flag,is_heavy_rain_flag
SEN014,2026-08-08 06:18:12,23.28,6.0,80.0,True,0,0,0
SEN008,2026-02-02 10:18:22,37.0,30.4,94.0,False,0,1,1
SEN018,2026-01-03 00:00:00,17.61,32.8,65.0,True,0,0,1
SEN045,2026-07-09 05:27:25,39.8,14.5,42.0,False,0,1,0
SEN048,2026-06-13 16:52:53,35.61,44.7,93.0,True,0,1,1
SEN004,2026-06-23 06:58:25,23.7,14.0,34.0,False,0,0,0
SEN027,2026-08-24 20:04:36,37.0,12.5,75.0,False,0,1,0
SEN043,2026-07-14 13:22:52,24.22,13.5,60.0,True,0,0,0
SEN040,2026-01-22 00:47:20,37.11,47.24,40.0,True,0,1,1
SEN014,2026-08-08 06:18:12,26.89,47.5,34.0,True,0,0,1
UNKNOWN,2026-01-08 20:51:41,37.0,6.35,39.0,False,0,1,0
SEN022,2026-07-27 19:20:54,34.89,25.9,56.0,True,0,0,0
SEN044,2026-01-04 11:59:36,39.3,37.9,49.0,False,0,1,1
SEN012,2026-02-14 01:44:33,18.39,44.1,42.0,True,0,0,1
SEN021,2026-05-05 16:48:21,31.7,18.7,48.0,False,0,0,0
SEN022,2026-02-03 11:43:17,39.0,,53.0,True,0,1,0
SEN016,2026-03-12 08:46:30,35.89,30.23,36.0,True,0,1,1
SEN003,2026-01-03 06:39:26,28.8,17.9,63.0,False,0,0,0
SEN014,2026-03-21 13:32:40,27.72,,38.0,True,0,0,0
SEN040,2026-01-22 00:47:20,26.9,45.97,50.0,False,0,0,1
SEN012,2026-01-20 21:40:47,20.5,40.6,57.0,False,0,0,1
UNKNOWN,2026-04-09 04:02:44,39.3,4.8,62.0,False,0,1,0
SEN007,2026-08-23 16:02:44,17.39,44.0,30.0,True,0,0,1
SEN012,2026-08-04 10:57:04,27.1,19.1,71.0,False,0,0,0
SEN047,2026-03-16 03:35:19,33.5,29.3,63.0,True,0,0,0
SEN028,2026-04-13 06:01:55,16.7,20.32,95.0,False,0,0,0
SEN047,2026-08-18 20:49:10,34.1,16.6,65.0,False,0,0,0
SEN012,2026-08-20 19:13:00,29.89,28.5,34.0,True,0,0,0
SEN020,2026-01-02 13:57:37,29.0,0.5,77.0,False,0,0,0
SEN040,2026-06-29 00:42:28,24.2,,49.0,False,0,0,0
SEN005,2026-04-07 20:36:00,20.0,48.26,65.0,True,0,0,1
SEN021,2026-01-21 18:24:07,18.1,15.2,81.0,False,0,0,0
UNKNOWN,2026-08-13 15:50:00,25.4,2.3,62.0,False,1,0,0
UNKNOWN,2026-02-22 01:58:30,35.22,40.89,85.0,True,0,1,1
SEN044,2026-04-23 03:30:21,25.2,2.9,50.0,False,1,0,0
SEN031,2026-07-05 09:15:18,15.3,11.68,84.0,False,0,0,0
SEN046,2026-03-05 22:47:43,27.78,4.3,45.0,True,0,0,0
UNKNOWN,2026-04-25 13:49:09,38.61,14.9,55.0,True,0,1,0
UNKNOWN,2026-04-17 18:40:59,16.22,8.5,91.0,True,0,0,0
SEN030,2026-05-11 01:47:08,39.0,48.1,72.0,True,0,1,1
SEN013,2026-03-10 04:23:47,33.28,,53.0,True,0,0,0
SEN005,2026-05-16 04:21:58,27.2,21.2,56.0,False,0,0,0
SEN001,2026-06-18 17:11:40,25.2,15.4,89.0,False,0,0,0
SEN042,2026-07-10 10:49:52,21.89,43.6,67.0,True,1,0,1
SEN036,2026-02-10 19:01:41,23.2,27.18,67.0,False,0,0,0
SEN036,2026-07-02 11:47:08,18.2,24.5,39.0,False,0,0,0
SEN039,2026-04-08 17:06:00,19.5,3.7,75.0,False,0,0,0
SEN046,2026-02-22 10:50:00,19.78,,60.0,True,0,0,0
SEN008,2026-01-20 08:29:21,33.5,15.1,50.0,False,0,0,0
SEN008,2026-07-13 07:09:07,26.11,2.29,58.0,True,0,0,0
SEN017,2026-02-13 19:26:12,37.4,7.11,67.0,False,0,1,0
SEN038,2026-05-13 06:48:57,17.1,7.1,39.0,False,0,0,0
SEN029,2026-08-08 19:15:31,15.6,12.0,86.0,False,0,0,0
SEN030,2026-09-02 22:46:22,28.28,22.86,38.0,True,0,0,0
SEN018,2026-01-01 00:12:41,20.5,,34.0,False,0,0,0
SEN040,2026-02-11 23:20:14,37.0,28.5,69.0,True,0,1,0
SEN012,2026-07-23 16:59:46,23.61,41.5,43.0,True,0,0,1
SEN015,2026-02-12 06:15:30,32.11,16.5,88.0,True,1,0,0
SEN049,2026-04-22 23:13:46,32.5,5.9,42.0,True,0,0,0
UNKNOWN,2026-04-18 03:55:37,28.2,3.3,62.0,False,0,0,0
SEN032,2026-07-07 20:57:20,30.72,38.86,84.0,True,0,0,1
SEN022,2026-05-15 07:14:24,22.78,46.1,82.0,True,0,0,1
SEN018,2026-02-13 11:00:00,26.7,21.5,61.0,False,0,0,0
SEN032,2026-08-30 02:20:41,20.39,39.62,65.0,True,0,0,1
SEN029,2026-09-06 22:24:47,37.3,1.6,71.0,False,0,1,0
SEN023,2026-01-31 21:16:08,30.4,15.3,48.0,False,0,0,0
SEN002,2026-02-15 01:40:25,17.7,22.61,39.0,False,0,0,0
SEN008,2026-06-23 03:39:00,32.2,1.5,81.0,False,0,0,0
UNKNOWN,2026-07-20 09:56:00,27.0,22.4,62.0,False,0,0,0
SEN031,2026-02-25 08:47:18,38.89,1.2,85.0,True,0,1,0
SEN002,2026-08-07 02:55:06,28.89,5.08,72.0,True,0,0,0
SEN038,2026-04-19 18:34:47,22.0,23.7,72.0,False,0,0,0
SEN043,2026-07-11 08:04:19,15.5,24.3,57.0,False,0,0,0
SEN047,2026-02-17 13:33:53,33.5,28.4,77.0,False,0,0,0
SEN011,2026-09-01 21:15:42,17.72,28.7,47.0,True,0,0,0
SEN021,2026-01-24 23:26:04,16.5,37.34,46.0,True,0,0,1
SEN002,2026-08-07 02:55:06,32.72,11.4,85.0,True,0,0,0
SEN035,2026-05-22 15:14:27,39.39,26.0,84.0,True,0,1,0
SEN013,2026-06-27 06:58:12,36.0,44.96,64.0,False,0,1,1
SEN028,2026-06-16 03:48:33,30.89,0.51,44.0,True,0,0,0
SEN013,2026-02-28 05:58:27,34.9,4.2,83.0,False,0,0,0
SEN008,2026-05-29 07:11:34,23.5,2.6,85.0,True,0,0,0
SEN006,2026-02-14 12:52:02,32.3,22.3,57.0,False,0,0,0
SEN025,2026-07-23 00:02:46,17.89,3.7,76.0,True,0,0,0
SEN019,2026-01-02 07:11:19,38.8,20.3,45.0,False,0,1,0
SEN003,2026-05-08 09:38:53,29.72,40.4,48.0,True,1,0,1
SEN028,2026-01-13 13:52:35,21.72,26.5,50.0,True,0,0,0
SEN004,2026-01-26 12:25:05,32.7,45.47,95.0,False,0,0,1
SEN009,2026-06-14 17:01:45,36.8,31.3,87.0,False,0,1,1
SEN011,2026-08-15 22:20:03,15.11,7.2,88.0,True,0,0,0
SEN042,2026-05-07 11:25:32,24.9,10.3,61.0,False,0,0,0
SEN027,2026-08-30 09:48:58,29.89,32.51,74.0,True,0,0,1
SEN018,2026-03-29 22:01:50,31.2,39.5,93.0,False,0,0,1
SEN006,2026-02-14 12:52:02,18.22,35.8,75.0,True,0,0,1
SEN005,2026-06-07 18:35:51,28.89,7.6,35.0,True,0,0,0
SEN047,2026-02-03 20:39:33,37.8,3.0,67.0,False,0,1,0
SEN024,2026-06-30 16:04:30,24.89,18.29,69.0,True,0,0,0
SEN043,2026-08-15 14:59:28,28.0,9.6,60.0,True,1,0,0
SEN042,2026-04-18 14:35:22,31.28,13.4,41.0,True,0,0,0
SEN027,2026-04-12 12:01:25,17.8,18.8,72.0,False,0,0,0
SEN021,2026-04-18 08:12:06,23.1,46.74,61.0,False,0,0,1
SEN009,2026-07-31 15:29:39,20.0,23.5,89.0,True,0,0,0
SEN008,2026-08-28 20:54:49,20.7,26.9,70.0,False,0,0,0
SEN029,2026-05-10 14:50:29,26.0,4.57,92.0,False,0,0,0
UNKNOWN,2026-07-01 17:37:34,21.39,34.04,62.0,True,0,0,1
SEN015,2026-03-09 19:58:51,30.7,31.1,63.0,False,1,0,1
SEN028,2026-01-18 07:40:25,20.1,48.0,81.0,False,0,0,1
SEN005,2026-06-07 18:35:51,39.22,16.0,80.0,True,0,1,0
SEN046,2026-08-27 08:12:32,29.2,7.2,61.0,False,0,0,0
SEN030,2026-06-22 12:34:04,32.5,25.3,76.0,False,0,0,0
SEN038,2026-08-09 04:37:43,39.22,10.5,72.0,True,0,1,0
SEN044,2026-04-23 03:30:21,24.61,10.41,83.0,True,0,0,0
SEN022,2026-08-31 13:04:00,32.2,23.7,63.0,False,0,0,0
SEN047,2026-06-15 07:48:00,18.6,43.18,38.0,False,0,0,1
SEN008,2026-08-28 20:54:49,33.89,8.7,60.0,True,0,0,0
SEN017,2026-04-23 08:07:11,21.5,22.7,33.0,True,0,0,0
SEN018,2026-07-27 01:34:41,23.78,44.8,86.0,True,1,0,1
SEN011,2026-04-15 06:45:15,18.8,42.5,73.0,False,0,0,1
SEN013,2026-01-15 18:15:17,35.28,18.9,64.0,True,1,1,0
SEN027,2026-04-27 01:12:30,31.0,43.2,77.0,False,0,0,1
SEN026,2026-04-23 12:00:53,33.7,10.3,54.0,False,1,0,0
SEN046,2026-02-19 06:15:24,16.1,32.5,57.0,False,0,0,1
SEN004,2026-04-16 17:27:58,22.5,17.8,65.0,True,1,0,0
SEN023,2026-01-01 00:29:57,17.6,7.9,85.0,False,0,0,0
SEN004,2026-07-09 08:08:00,24.1,14.0,46.0,False,0,0,0
SEN049,2026-03-05 20:00:09,18.3,38.86,73.0,False,0,0,1
SEN015,2026-08-12 09:02:03,23.8,18.0,65.0,False,0,0,0
SEN016,2026-03-12 08:46:30,28.1,35.56,36.0,False,0,0,1
SEN016,2026-08-20 11:47:23,15.11,14.0,77.0,True,0,0,0
SEN047,2026-02-16 06:27:36,15.39,23.8,54.0,True,0,0,0
SEN033,2026-02-01 19:44:00,30.4,34.0,79.0,False,0,0,1
SEN049,2026-05-30 19:55:55,36.7,1.52,42.0,False,0,1,0
SEN038,2026-03-26 16:44:29,15.9,50.0,47.0,False,1,0,1
SEN040,2026-08-11 16:06:47,31.61,8.7,35.0,True,0,0,0
SEN048,2026-02-19 12:48:29,25.9,14.73,57.0,False,0,0,0
SEN028,2026-01-18 07:40:25,37.0,10.4,59.0,False,0,1,0
SEN005,2026-01-23 01:26:44,29.0,6.2,45.0,False,1,0,0
SEN020,2026-05-16 06:14:00,22.6,29.21,79.0,False,0,0,0
SEN029,2026-07-16 21:20:20,35.6,3.6,74.0,False,1,1,0
SEN015,2026-08-12 09:02:03,16.89,12.7,53.0,True,0,0,0
UNKNOWN,2026-08-23 05:59:20,18.22,30.5,62.0,True,0,0,1
SEN025,2026-05-14 02:49:02,25.5,1.1,45.0,True,0,0,0
SEN029,2026-04-16 01:53:50,30.9,12.19,60.5,False,0,0,0
SEN034,2026-08-10 20:17:51,18.8,3.7,92.0,False,0,0,0
SEN048,2026-04-13 16:57:59,18.89,17.02,53.0,True,0,0,0
SEN008,2026-06-13 14:25:38,22.2,33.6,31.0,False,0,0,1
SEN018,2026-01-01 10:34:39,34.61,7.3,76.0,True,0,0,0
SEN024,2026-05-29 05:12:25,21.9,29.7,53.0,False,0,0,0
SEN025,2026-02-14 17:51:09,16.0,33.7,44.0,False,0,0,1
SEN001,2026-01-23 06:52:42,25.78,20.07,45.0,True,0,0,0
SEN020,2026-06-12 18:53:18,22.5,36.07,76.0,False,0,0,1
SEN043,2026-08-15 14:59:28,25.0,9.3,46.0,True,1,0,0
SEN027,2026-07-26 08:11:32,16.89,38.35,74.0,True,0,0,1
SEN029,2026-06-03 13:46:37,23.3,,91.0,False,0,0,0
SEN019,2026-05-30 08:57:26,17.9,16.6,65.0,False,0,0,0
SEN019,2026-01-06 17:27:56,24.61,,68.0,True,0,0,0
SEN001,2026-01-18 08:48:59,19.8,3.6,39.0,False,0,0,0
SEN006,2026-06-23 18:15:08,38.0,40.0,77.0,False,0,1,1
SEN037,2026-02-15 04:08:49,24.5,13.72,81.0,False,0,0,0
SEN006,2026-01-11 21:27:12,17.3,11.3,86.0,False,0,0,0
SEN019,2026-08-05 11:58:11,17.9,43.3,80.0,False,0,0,1
SEN003,2026-06-03 14:23:06,31.3,48.2,35.0,False,0,0,1
SEN033,2026-02-01 19:44:00,28.0,26.3,54.0,False,0,0,0
SEN032,2026-02-26 04:34:08,25.6,49.02,80.0,False,0,0,1
SEN012,2026-04-02 17:32:21,21.28,7.37,69.0,True,0,0,0
SEN002,2026-06-21 02:26:05,32.61,7.4,62.0,True,0,0,0
SEN019,2026-07-27 09:05:46,31.89,47.8,69.0,True,0,0,1
SEN010,2026-06-12 08:20:40,16.0,20.6,56.0,True,0,0,0
SEN008,2026-08-15 09:16:34,18.2,35.5,34.0,False,0,0,1
SEN003,2026-02-10 15:48:17,18.78,7.9,87.0,True,0,0,0
SEN040,2026-03-13 00:00:00,25.4,3.0,77.0,False,0,0,0
SEN001,2026-04-27 08:32:17,25.0,,37.0,False,0,0,0
SEN027,2026-01-24 20:09:55,29.78,44.1,73.0,True,1,0,1
SEN034,2026-07-08 04:09:11,21.5,34.6,63.0,False,0,0,1
SEN010,2026-06-17 07:57:02,25.6,42.5,50.0,False,0,0,1
SEN005,2026-05-19 06:45:47,21.4,25.15,91.0,False,0,0,0
SEN050,2026-05-11 13:42:03,21.3,16.8,62.0,False,0,0,0
SEN050,2026-08-28 04:19:43,16.9,44.45,55.0,False,0,0,1
SEN029,2026-01-18 12:21:28,32.7,2.54,82.0,False,0,0,0
SEN044,2026-05-21 00:00:00,19.11,36.2,32.0,True,0,0,1
SEN004,2026-01-04 20:30:38,25.28,15.7,52.0,True,0,0,0
SEN018,2026-04-19 19:25:19,22.7,25.65,54.0,False,0,0,0
SEN025,2026-04-02 08:14:29,28.5,,49.0,True,0,0,0
SEN004,2026-08-17 17:23:20,37.5,21.34,89.0,False,0,1,0
UNKNOWN,2026-08-23 05:59:20,16.0,,31.0,True,0,0,0
SEN041,2026-08-02 14:16:19,37.11,38.0,56.0,True,0,1,1
SEN044,2026-01-28 14:20:30,28.5,10.92,32.0,False,0,0,0
SEN031,2026-02-26 10:01:31,33.5,30.0,93.0,False,0,0,0
SEN047,2026-06-07 16:06:58,21.2,15.6,44.0,False,0,0,0
SEN018,2026-03-13 22:57:49,19.8,30.5,30.0,False,0,0,1
SEN024,2026-03-22 19:54:53,15.0,18.0,52.0,True,0,0,0
SEN035,2026-01-16 19:09:32,15.22,47.6,54.0,True,0,0,1
SEN005,2026-05-19 06:45:47,21.78,40.39,85.0,True,0,0,1
SEN030,2026-03-17 02:29:39,18.39,2.9,36.0,True,0,0,0
SEN033,2026-06-22 11:34:25,29.72,50.0,38.0,True,0,0,1
SEN020,2026-06-05 23:05:21,25.7,36.8,34.0,False,0,0,1
SEN016,2026-04-05 15:57:13,31.0,25.6,52.0,False,0,0,0
SEN044,2026-06-29 08:48:48,22.4,49.1,83.0,False,0,0,1
SEN024,2026-05-02 16:16:17,29.4,10.41,65.0,False,0,0,0
SEN006,2026-07-25 02:25:36,33.4,20.3,57.0,False,0,0,0
SEN012,2026-04-05 17:57:04,39.4,37.4,31.0,False,0,1,1
SEN027,2026-06-19 07:43:03,37.5,20.4,54.0,False,1,1,0
SEN036,2026-02-13 18:38:40,19.61,2.8,70.0,True,0,0,0
UNKNOWN,2026-09-01 15:36:53,24.7,14.7,81.0,False,0,0,0
SEN013,2026-01-11 09:00:12,25.72,29.1,90.0,True,0,0,0
SEN011,2026-02-19 17:43:05,32.61,32.4,58.0,True,0,0,1
SEN019,2026-07-24 16:40:06,28.61,16.76,79.0,True,0,0,0
SEN029,2026-01-18 12:21:28,20.1,9.91,91.0,False,0,0,0
SEN022,2026-04-12 18:05:05,23.6,1.9,65.0,False,1,0,0
SEN046,2026-02-19 06:15:24,35.0,24.6,47.0,True,0,0,0
SEN009,2026-08-25 21:05:44,29.5,,79.0,True,0,0,0
SEN046,2026-03-08 13:03:01,16.9,21.5,59.0,False,0,0,0
SEN046,2026-07-15 10:28:30,21.0,8.1,46.0,False,0,0,0
SEN022,2026-01-22 03:15:00,27.78,42.42,93.0,True,0,0,1
SEN033,2026-08-07 20:36:00,30.11,48.4,44.0,True,0,0,1
SEN024,2026-05-22 10:59:44,31.9,2.9,94.0,False,0,0,0
SEN041,2026-04-24 03:27:43,20.5,49.2,40.0,False,0,0,1
SEN002,2026-02-21 20:53:07,38.0,38.1,52.0,False,0,1,1
SEN026,2026-04-11 18:36:49,33.7,17.8,62.0,False,0,0,0
SEN045,2026-02-20 00:20:20,30.78,23.8,93.0,True,0,0,0
SEN021,2026-01-12 23:36:07,17.9,8.3,68.0,False,0,0,0
SEN036,2026-03-15 16:12:52,20.39,20.5,45.0,True,0,0,0
SEN029,2026-05-04 13:33:45,15.8,48.01,35.0,False,0,0,1
SEN009,2026-01-04 13:03:08,33.22,,92.0,True,0,0,0
SEN001,2026-04-26 19:21:45,29.11,47.5,86.0,True,0,0,1
SEN047,2026-06-27 22:34:09,34.78,32.1,94.0,True,0,0,1
SEN014,2026-08-18 08:54:29,31.7,20.3,47.0,False,0,0,0
SEN019,2026-08-14 06:03:58,17.22,46.6,46.0,True,0,0,1
SEN033,2026-05-18 20:10:38,37.2,17.27,94.0,False,0,1,0
SEN032,2026-04-20 21:17:56,18.4,42.6,92.0,False,0,0,1
SEN021,2026-02-14 10:33:13,37.2,35.0,42.0,False,0,1,1
SEN001,2026-05-05 07:11:09,35.2,46.5,81.0,False,1,1,1
SEN009,2026-01-07 01:21:21,35.3,41.4,60.0,False,1,1,1
SEN032,2026-09-04 04:09:37,17.11,35.3,49.0,True,0,0,1
SEN011,2026-08-03 01:49:18,17.4,21.1,64.0,False,0,0,0
SEN023,2026-05-14 15:57:46,36.3,23.0,69.0,False,0,1,0
SEN047,2026-03-27 11:46:12,17.0,38.8,95.0,False,0,0,1
UNKNOWN,2026-05-31 00:00:00,19.9,18.0,51.0,False,0,0,0
SEN022,2026-01-02 20:26:27,33.1,4.8,86.0,False,0,0,0
SEN046,2026-07-15 10:28:30,37.5,38.86,78.0,False,0,1,1
SEN036,2026-05-18 17:36:11,17.39,12.0,62.0,True,0,0,0
SEN032,2026-08-28 19:46:43,37.2,20.6,74.0,False,0,1,0
SEN037,2026-02-09 20:53:33,23.8,37.59,41.0,False,0,0,1
SEN024,2026-05-22 10:59:44,18.72,28.2,66.0,True,0,0,0
SEN007,2026-03-07 23:04:22,24.39,9.2,59.0,True,0,0,0
SEN033,2026-03-05 23:05:28,31.72,4.1,32.0,True,0,0,0
SEN023,2026-05-02 10:01:20,25.8,0.6,33.0,False,0,0,0
SEN046,2026-07-14 07:27:39,37.6,19.05,75.0,False,0,1,0
SEN018,2026-03-08 01:22:52,32.2,19.6,39.0,False,0,0,0
UNKNOWN,2026-06-03 03:33:02,17.11,37.7,89.0,True,0,0,1
SEN027,2026-06-11 20:54:24,36.7,3.3,58.0,False,0,1,0
SEN043,2026-05-15 14:25:20,39.0,45.6,87.0,False,0,1,1
UNKNOWN,2026-09-08 02:23:36,26.9,28.6,76.0,False,0,0,0
SEN049,2026-07-15 10:25:20,37.89,,66.0,True,0,1,0
SEN010,2026-07-03 20:18:21,31.4,16.26,85.0,False,0,0,0
SEN046,2026-05-11 08:14:03,21.2,35.0,61.0,False,0,0,1
SEN016,2026-04-02 13:05:17,21.1,,94.0,False,0,0,0
SEN019,2026-07-26 05:00:35,34.3,8.8,45.0,False,0,0,0
SEN019,2026-06-13 02:09:37,28.5,48.2,37.0,False,0,0,1
SEN041,2026-05-07 04:27:35,39.61,36.1,50.0,True,0,1,1
SEN001,2026-05-05 07:11:09,34.9,12.7,83.0,False,0,0,0
SEN005,2026-05-22 01:34:48,36.2,33.53,65.0,False,0,1,1
SEN009,2026-01-07 01:21:21,29.72,21.0,63.0,True,0,0,0
SEN015,2026-07-16 11:02:49,29.61,34.5,31.0,True,0,0,1
SEN045,2026-02-20 00:20:20,30.5,22.9,77.0,True,0,0,0
SEN002,2026-06-30 14:47:21,30.28,17.2,46.0,True,1,0,0
SEN026,2026-01-19 16:11:52,20.9,3.56,58.0,False,0,0,0
SEN005,2026-05-21 21:05:27,37.78,22.7,45.0,True,0,1,0
SEN039,2026-02-14 01:04:49,25.4,16.4,61.0,False,0,0,0
SEN034,2026-03-14 18:14:20,19.78,23.8,45.0,True,0,0,0
SEN019,2026-01-22 20:23:41,39.2,9.9,65.0,False,1,1,0
SEN031,2026-02-15 22:00:51,38.72,35.9,50.0,True,0,1,1
UNKNOWN,2026-02-05 06:54:40,29.11,22.4,65.0,True,1,0,0
SEN046,2026-01-09 19:57:07,19.2,44.2,86.0,False,0,0,1
SEN022,2026-02-25 05:29:57,34.5,34.0,63.0,False,0,0,1
SEN002,2026-04-23 07:29:51,20.2,32.8,75.0,False,0,0,1
SEN017,2026-05-06 19:24:45,39.4,3.0,55.0,False,0,1,0
SEN018,2026-07-11 15:50:24,30.5,49.5,67.0,False,0,0,1
SEN021,2026-01-30 10:05:00,16.28,32.1,65.0,True,0,0,1
SEN012,2026-05-12 06:13:00,15.9,42.93,63.0,False,0,0,1
SEN018,2026-03-27 15:06:00,27.61,45.7,94.0,True,0,0,1
UNKNOWN,2026-09-07 00:55:06,15.9,18.1,39.0,False,0,0,0
SEN032,2026-06-14 22:55:59,18.5,25.4,50.0,True,0,0,0
UNKNOWN,2026-01-13 19:12:18,38.8,17.6,59.0,False,0,1,0
SEN027,2026-05-05 20:15:00,22.11,7.62,61.0,True,0,0,0
SEN019,2026-02-21 13:02:48,24.89,37.4,34.0,True,0,0,1
SEN042,2026-04-18 14:35:22,37.3,33.1,55.0,False,0,1,1
SEN040,2026-01-05 04:25:38,39.22,16.5,61.0,True,0,1,0
SEN017,2026-02-26 06:30:56,33.2,9.8,34.0,False,0,0,0
SEN019,2026-02-21 13:02:48,30.0,37.85,72.0,True,0,0,1
SEN031,2026-04-20 07:42:18,37.6,37.85,86.0,False,0,1,1
SEN009,2026-05-07 01:03:01,27.8,43.69,63.0,False,0,0,1
SEN015,2026-07-24 06:53:12,29.89,27.69,79.0,True,0,0,0
SEN033,2026-07-16 19:20:00,31.89,,57.0,True,0,0,0
SEN030,2026-01-15 08:23:24,33.6,18.3,94.0,False,0,0,0
SEN021,2026-09-07 00:04:35,18.3,11.2,36.0,False,1,0,0
SEN011,2026-03-15 16:27:31,25.78,27.6,55.0,True,0,0,0
SEN019,2026-06-10 08:44:03,20.5,33.27,70.0,True,0,0,1
SEN027,2026-05-18 12:02:06,23.0,47.6,68.0,True,0,0,1
SEN050,2026-03-29 12:16:36,19.2,45.0,34.0,False,0,0,1
SEN005,2026-05-21 21:05:27,25.11,20.6,69.0,True,0,0,0
SEN043,2026-01-17 18:36:05,20.89,8.38,68.0,True,0,0,0
SEN047,2026-05-09 02:49:07,22.39,25.2,66.0,True,0,0,0
SEN023,2026-05-02 10:01:20,37.8,,66.0,False,0,1,0
SEN018,2026-03-05 08:25:10,34.6,22.35,55.0,False,0,0,0
SEN015,2026-06-14 07:08:00,22.2,22.9,63.0,False,0,0,0
SEN034,2026-02-28 02:05:31,27.11,5.5,93.0,True,0,0,0
SEN042,2026-06-23 13:49:05,32.9,7.9,62.0,False,1,0,0
SEN018,2026-06-09 06:45:43,36.72,33.8,62.0,True,0,1,1
SEN038,2026-02-06 19:44:23,37.7,17.4,69.0,False,0,1,0
SEN007,2026-06-07 07:56:39,26.8,1.9,45.0,False,0,0,0
SEN036,2026-04-23 21:37:07,38.2,46.48,72.0,False,0,1,1
SEN045,2026-09-05 07:13:33,30.39,49.1,57.0,True,0,0,1
SEN033,2026-02-05 12:29:12,24.28,34.8,55.0,True,0,0,1
SEN007,2026-06-06 19:10:13,21.9,14.99,87.0,False,0,0,0
UNKNOWN,2026-02-10 01:44:16,32.9,19.7,62.0,False,0,0,0
SEN034,2026-02-28 02:05:31,22.61,16.5,81.0,True,0,0,0
SEN039,2026-05-27 15:59:00,39.39,16.3,66.0,True,0,1,0
SEN034,2026-02-06 19:02:48,36.5,7.7,38.0,False,0,1,0
SEN035,2026-06-19 00:25:53,26.2,12.0,49.0,False,0,0,0
SEN023,2026-05-02 10:01:20,26.5,,72.0,False,0,0,0
SEN025,2026-05-05 06:01:10,36.5,13.72,64.0,False,0,1,0
SEN044,2026-03-23 03:07:31,30.72,45.9,83.0,True,0,0,1
SEN005,2026-01-16 10:11:28,38.0,17.3,83.0,False,0,1,0
SEN026,2026-02-12 11:40:31,24.7,1.0,66.0,False,0,0,0
SEN047,2026-07-24 21:48:37,38.3,24.5,94.0,False,0,1,0
SEN009,2026-05-07 01:03:01,38.78,,48.0,True,0,1,0
SEN045,2026-02-06 16:40:25,19.0,49.7,83.0,False,0,0,1
SEN007,2026-03-20 05:38:21,39.0,15.75,74.0,True,0,1,0
SEN012,2026-01-11 04:39:59,19.6,1.3,95.0,False,0,0,0
SEN029,2026-01-30 03:13:07,27.5,23.88,60.5,False,0,0,0
SEN002,2026-08-16 04:37:12,26.5,40.1,64.0,False,0,0,1
SEN006,2026-01-30 07:28:09,35.39,44.7,54.0,True,0,1,1
SEN032,2026-01-24 11:53:21,16.22,13.9,62.0,True,0,0,0
UNKNOWN,2026-08-13 03:26:06,21.78,28.1,71.0,True,0,0,0
SEN033,2026-08-01 14:30:37,37.9,18.0,30.0,False,0,1,0
SEN032,2026-01-14 00:00:00,39.6,2.4,47.0,False,1,1,0
SEN025,2026-05-10 04:39:00,18.6,39.4,58.0,False,1,0,1
SEN048,2026-09-02 10:13:35,23.61,3.81,43.0,True,0,0,0
SEN038,2026-09-08 12:20:32,35.0,8.38,45.0,True,0,0,0
SEN004,2026-02-16 14:14:58,25.4,0.4,74.0,False,0,0,0
SEN049,2026-09-03 00:21:32,34.7,,66.0,False,0,0,0
SEN017,2026-08-06 22:57:22,22.8,16.2,88.0,False,0,0,0
SEN005,2026-06-19 06:32:25,27.9,47.6,39.0,False,0,0,1
SEN028,2026-08-10 01:21:11,22.28,31.7,79.0,True,0,0,1
SEN027,2026-09-06 07:10:38,37.4,30.7,65.0,False,0,1,1
SEN012,2026-05-06 11:05:00,30.6,29.9,35.0,False,0,0,0
SEN028,2026-06-04 17:47:13,33.22,22.5,83.0,True,0,0,0
SEN026,2026-05-09 06:22:22,16.4,26.1,62.0,False,1,0,0
SEN037,2026-04-24 02:51:55,19.78,,62.0,True,0,0,0
UNKNOWN,2026-04-18 13:17:56,24.7,38.6,64.0,False,0,0,1
SEN023,2026-07-21 10:17:09,39.5,40.39,46.0,False,0,1,1
UNKNOWN,2026-05-28 09:25:47,30.78,48.9,61.0,True,0,0,1
SEN047,2026-08-23 01:27:37,27.2,8.0,61.0,False,0,0,0
SEN030,2026-02-04 15:07:48,37.8,39.37,60.0,False,0,1,1
SEN041,2026-03-23 22:05:50,32.61,41.2,94.0,True,0,0,1
SEN039,2026-04-07 01:25:53,28.9,47.6,71.0,False,0,0,1
SEN026,2026-07-27 00:00:00,32.61,23.62,70.0,True,0,0,0
SEN001,2026-05-21 00:07:57,31.4,45.0,64.0,False,0,0,1
SEN041,2026-03-23 22:05:50,39.4,34.6,34.0,False,0,1,1
SEN046,2026-03-20 02:24:32,18.78,39.7,52.0,True,1,0,1
SEN007,2026-04-21 12:17:15,32.7,35.7,78.0,False,0,0,1
SEN040,2026-02-08 03:21:00,38.89,26.2,42.0,True,0,1,0
SEN007,2026-06-25 18:39:19,39.0,30.7,53.0,False,0,1,1
SEN016,2026-07-16 10:11:03,30.0,43.9,72.0,False,0,0,1
SEN008,2026-01-25 03:35:46,18.8,39.4,54.0,False,0,0,1
